timeStamp,alpha,beta,gamma
1420650566830,183.7470032602029,71.25072181165949,-101.00692461869106,running
1420650566880,188.31268963028242,68.98134281128803,-103.14712107773815,running
1420650566930,191.62471617933602,67.18833418817493,-106.25908744821199,running
1420650566980,183.59828112334458,67.70531675124552,-99.83646576635817,running
1420650567026,156.85907775306876,71.64483498481347,-76.68442490885387,running
1420650567083,121.44780723319418,69.46461187016577,-53.69428125669211,running
1420650567127,121.44780723319418,69.46461187016577,-53.69428125669211,running
1420650567180,88.11362993234461,56.857002656710016,-32.98401601332955,running
1420650567228,77.64968816567414,49.97554878410505,-29.763925685432852,running
1420650567281,71.31036937324536,48.22744130169233,-32.700110910116834,running
1420650567329,73.72973828881906,52.21461942941586,-32.05432820365507,running
1420650567379,82.62476647645427,59.60951961291002,-31.25008959228672,running
1420650567431,86.39374066925708,61.27003899218582,-27.62061230159987,running
1420650567480,99.4445160084017,68.44670517739273,-34.318110813533075,running
1420650567530,138.72576417286146,71.38915627364881,-67.88366970494327,running
1420650567580,176.11295056828988,70.11481527625462,-104.14547606771863,running
1420650567630,186.74171157491585,66.35549959728556,-114.57597686745974,running
1420650567680,191.89187378293107,73.90927190069536,-119.3842694286713,running
1420650567730,191.89187378293107,73.90927190069536,-119.3842694286713,running
1420650567780,165.37315508843915,78.39850903952285,-104.2819837378826,running
1420650567830,99.47284804293982,66.7449973033598,-40.64160399689754,running
1420650567880,73.0090627651137,50.196726208883135,-23.36833420356842,running
1420650567930,68.11196016577716,42.33350374472873,-24.04797539194656,running
1420650567980,69.08888960146822,41.62481943735083,-27.877438233772832,running
1420650568030,79.43193754656875,54.56662435116225,-26.29544201508135,running
1420650568082,90.18282896678191,60.153751642414306,-28.10600402979659,running
1420650568130,81.88160650604887,54.34034807485194,-14.26305667990405,running
1420650568180,83.75919721752504,62.9363932545738,-9.80924237977214,running
1420650568233,105.14011976292495,73.35001558732523,-24.4051246360372,running
1420650568280,105.14011976292495,73.35001558732523,-24.4051246360372,running
1420650568330,147.00564029055408,78.12506139989682,-65.45202526608229,running
1420650568380,176.78471686027333,76.36424530630647,-90.50806310531637,running
1420650568430,168.8505677867134,79.01692670627442,-83.91543773505597,running
1420650568480,126.42759767652475,75.6331676920814,-48.05238785819738,running
1420650568525,98.71000019026764,59.9452788541524,-19.16114006343467,running
1420650568581,84.69635765008003,47.249553390341674,-11.226912271679891,running
1420650568631,79.64785987581654,40.09891270830327,-14.693457700912449,running
1420650568680,85.36730228502755,44.30586426180136,-15.1846696920769,running
1420650568730,88.91579008771028,54.51562398457957,-8.856612337636975,running
1420650568780,88.91579008771028,54.51562398457957,-8.856612337636975,running
1420650568827,87.33537959397593,51.56920894046489,-5.88219716923453,running
1420650568880,81.81320406335593,46.0957133773855,3.954274355637833,running
1420650568930,85.18454747756998,48.500854538027184,8.760149642490424,running
1420650568980,96.90247248139178,54.18202657252676,8.254622782346239,running
1420650569030,108.13106013178277,56.845013430806794,5.687360729010729,running
1420650569080,120.68824444214076,61.400861503451544,7.308391011387314,running
1420650569130,135.06069746317453,55.13185436926368,6.997054046725158,running
1420650569180,144.99446924137717,48.71280853634359,13.8161729173956,running
1420650569230,143.4004122879771,43.37941938780397,21.409211904296463,running
1420650569280,143.45708704896376,41.76781563964193,25.519903542775147,running
1420650569328,146.69562127824696,43.3971610902182,28.320280130265683,running
1420650569379,146.69562127824696,43.3971610902182,28.320280130265683,running
1420650569430,153.0224021952732,46.19935266422895,28.579152037832287,running
1420650569480,158.2291925549767,46.781563088950186,24.63820423084426,running
1420650569530,163.75154039851878,46.717269188582804,21.123358261282696,running
1420650569580,169.9593342285327,46.27796558640533,17.201043522195526,running
1420650569630,176.30405441001267,46.618773206620546,13.989624835273402,running
1420650569681,182.18784826021079,48.95450078118381,10.921132968476266,running
1420650569727,186.61791773453248,53.74917049016486,9.048749381362185,running
1420650569781,183.4167036084378,66.58663483537278,21.426711913621734,running
1420650569831,177.0746828097112,79.32836900579571,39.13552518279409,running
1420650569881,177.0746828097112,79.32836900579571,39.13552518279409,running
1420650569925,145.80593793445547,81.02801068405962,81.88484830537887,running
1420650569979,69.80843706169874,82.82938742785903,167.35301190542532,running
1420650570026,56.645159058549844,70.24437769423521,-176.1494485218169,running
1420650570080,59.28202974927524,64.59492371842724,-179.28007208960778,running
1420650570130,66.35145262752593,74.59103934334024,173.63600483774093,running
1420650570180,177.4094810987149,86.00401158985174,58.030150180570594,running
1420650570230,210.26778321964568,63.35337109628055,18.304852062103762,running
1420650570280,213.06328055812185,43.23155438991841,8.362153310440087,running
1420650570327,211.82433214276637,36.13440100726168,-2.308846086603644,running
1420650570380,215.67338356683243,42.66664467699099,-3.274935921343938,running
1420650570427,215.67338356683243,42.66664467699099,-3.274935921343938,running
1420650570480,221.9242403904292,53.842112606945506,3.253585098603684,running
1420650570530,226.32998036776877,62.45706260343516,10.436627400025698,running
1420650570580,226.2884488933485,73.94946884406974,17.489790512724582,running
1420650570631,45.163845513451804,86.29932044359826,-155.94343248307726,running
1420650570680,43.05969706872551,73.12117573015004,-160.50959002624285,running
1420650570730,42.71430687258119,73.903754722658,-156.75044835904907,running
1420650570780,91.73357049431168,79.35939105082772,148.22146800381432,running
1420650570830,214.24788330842412,82.18931568983614,15.450351770744302,running
1420650570884,219.08065504960152,53.50222987812742,7.7098657905221755,running
1420650570930,214.44449172842934,34.972040645624624,5.893164105372098,running
1420650570980,212.9161022217388,28.539043645185384,-2.701192291242906,running
1420650571031,212.9161022217388,28.539043645185384,-2.701192291242906,running
1420650571081,214.77178767520923,45.121148970709605,2.319087596409103,running
1420650571131,217.8104654054323,59.69393786590946,12.79531356919481,running
1420650571181,213.9377576753445,63.8318374563857,27.091185722651208,running
1420650571230,185.4806625740849,79.56738228558679,63.95276174852561,running
1420650571280,88.85115009711171,78.44365214124934,161.39184913789848,running
1420650571330,68.31086279763389,72.20019309995149,-178.63455131933483,running
1420650571379,88.64922165981567,73.29560389358778,161.80080480929715,running
1420650571427,123.13198801559673,82.42519163453862,119.74485721959667,running
1420650571477,224.24949091768332,68.3885102108478,24.508605606062726,running
1420650571529,225.7867235157027,42.0608616765065,19.06548115327587,running
1420650571580,225.7867235157027,42.0608616765065,19.06548115327587,running
1420650571630,225.64000416490384,29.307969980049734,8.776507507124544,running
1420650571680,226.6377882528814,34.49116912662934,3.4924320600581273,running
1420650571730,225.4541894193383,57.23823185468415,13.518421660825894,running
1420650571780,234.69169143964527,64.55324435240043,9.683313351113496,running
1420650571830,238.6945159993624,66.58004109659922,15.890760523093267,running
1420650571880,255.1930671644181,85.39550327792067,9.844536413884354,running
1420650571930,65.02950350477626,78.71392930819493,-164.6767765768859,running
1420650571981,59.01838592516383,72.2501915588332,-157.29913110277118,running
1420650572030,75.62174752151422,76.68584463666613,-176.62974594202734,running
1420650572075,75.62174752151422,76.68584463666613,-176.62974594202734,running
1420650572130,246.73257412759196,65.37765338216933,0.4699556392867731,running
1420650572177,246.73257412759196,65.37765338216933,0.4699556392867731,running
1420650572230,232.83272768894037,42.39438477039749,3.916011822041421,running
1420650572278,227.85113968591617,32.24087354687413,-3.4778139525694227,running
1420650572341,229.05470621490224,41.14482421687777,-6.752858790953792,running
1420650572382,236.46753634822034,62.111770783507005,-2.8011862332045867,running
1420650572432,244.7554674620203,62.244833421576914,-0.16256518029502828,running
1420650572481,239.86595373193165,71.24688678612551,11.541569940514895,running
1420650572529,326.9716374848745,88.31170122914025,-75.39064520972542,running
1420650572580,45.6152461939482,79.74458954314287,-154.44291073294295,running
1420650572630,45.6152461939482,79.74458954314287,-154.44291073294295,running
1420650572680,54.12235276121263,79.5263608814173,-160.1468428001327,running
1420650572730,21.857412349288015,86.88092145763568,-135.15930053883272,running
1420650572780,248.10567709097415,73.6246327068452,0.3302826090645216,running
1420650572830,240.57693385241984,55.01247156925484,3.9212711079677685,running
1420650572880,231.42979575836773,41.08152009321106,1.7095788166547168,running
1420650572930,235.7365123285013,47.166865260985105,-1.262252082016974,running
1420650572980,236.85697511473367,58.65875269734741,0.768853508206733,running
1420650573030,245.71947074128386,55.45929415103012,2.8621872464227542,running
1420650573077,232.51905031376128,59.09126810286216,16.234921945510308,running
1420650573129,232.51905031376128,59.09126810286216,16.234921945510308,running
1420650573180,237.34470783669536,73.74905719723834,16.7064002613339,running
1420650573230,237.34470783669536,73.74905719723834,16.7064002613339,running
1420650573280,235.2239789589447,72.45023758526352,15.866721215479412,running
1420650573332,242.9512879285541,59.93298901137477,13.599809278471986,running
1420650573379,240.19014905188195,46.17054984840396,16.94393107597535,running
1420650573430,237.59665984889634,38.88679376798644,14.823875550231666,running
1420650573481,240.37995256804322,44.87398758116236,12.156298667472347,running
1420650573530,242.47508040672233,56.771108139011126,19.526569734369378,running
1420650573584,242.14841167570518,58.24421659276975,27.544466597806565,running
1420650573630,238.9389779307341,50.93990071342975,28.802261858905634,running
1420650573680,247.72008231700346,51.74087114357918,33.21458979090052,running
1420650573731,247.72008231700346,51.74087114357918,33.21458979090052,running
1420650573780,255.43689716481023,55.060317684224465,38.51230837067579,running
1420650573831,268.2890191339496,54.91301930763289,36.17483512115776,running
1420650573881,286.2432149839744,55.43402164870938,31.62354684016814,running
1420650573930,305.3476014323549,53.36599994376802,27.42118618611045,running
1420650573980,319.05864818707875,52.091099370309514,23.64943564417835,running
1420650574030,330.2073786133204,53.721403819424154,20.299017966961443,running
1420650574080,344.5846330613205,54.897179001676164,10.778817905501098,running
1420650574130,357.7289354643706,55.65548552229703,3.2667514103085855,running
1420650574180,7.865406041959529,53.61490419271243,-2.538679197547837,running
1420650574230,16.17846902105884,49.76991297885228,-9.237581558822225,running
1420650574280,21.68906756768084,45.40368260044189,-13.278352404838365,running
1420650574330,21.68906756768084,45.40368260044189,-13.278352404838365,running
1420650574379,27.683885541860594,42.39156563223437,-18.263603299573564,running
1420650574425,33.90409059361118,44.126348993462116,-22.075048891570702,running
1420650574480,40.084134401215856,50.6171294029149,-25.102552423730796,running
1420650574528,49.14152100597778,57.9755670129755,-26.95377328128038,running
1420650574581,61.5613788688792,64.27791144491664,-29.22198450653343,running
1420650574630,79.81445262063689,71.03979129267759,-36.879891481141705,running
1420650574680,108.7975644143688,73.56654885596029,-58.524981625845975,running
1420650574732,158.47826029095447,72.91350818673743,-102.80755849760935,running
1420650574781,180.54508100766324,65.71965398543405,-124.75299956650332,running
1420650574830,178.42657633445256,66.60589220998192,-123.14014568180573,running
1420650574880,178.42657633445256,66.60589220998192,-123.14014568180573,running
1420650574931,163.72664498604925,76.20509719818536,-111.08772517452225,running
1420650574984,95.75213246365554,74.86662897702328,-46.960195767802844,running
1420650575031,48.01762848344311,61.08384158769354,-11.796997059598631,running
1420650575082,37.89436886981326,45.94450383530747,-12.612747618083864,running
1420650575132,31.526746992517626,41.80101370544229,-18.533570103751444,running
1420650575181,35.49215314638721,48.166649016977445,-15.956342382945913,running
1420650575230,47.922946790064174,61.03350693437851,-12.499456178503868,running
1420650575280,58.47524813477597,67.86078484673415,-8.914615920165044,running
1420650575327,76.8530469106856,76.08566697726046,-18.418234295546373,running
1420650575379,151.4141574525013,79.24297198436676,-88.19194738740059,running
1420650575427,151.4141574525013,79.24297198436676,-88.19194738740059,running
1420650575480,183.98826972647555,73.00700246378523,-122.71615291381032,running
1420650575531,187.66050532005679,74.18678128218545,-124.37780046685357,running
1420650575580,168.1685155587228,82.77726434187123,-112.85891142661976,running
1420650575630,81.63193102809346,73.25340526342764,-33.03111261263535,running
1420650575681,53.68004880286339,52.24130130620237,-12.95841719600076,running
1420650575730,41.59506520796504,37.335057224619796,-10.891504594226166,running
1420650575779,40.25462236356769,34.57868311203032,-19.425016175933976,running
1420650575830,50.01293049349843,47.834575195395786,-16.710035505572318,running
1420650575876,61.354800325300054,57.76382091622672,-11.350113685921004,running
1420650575929,72.17618378526629,62.40121171752408,-12.623809620692656,running
1420650575980,109.6001038258698,74.12228851502121,-41.78404220459731,running
1420650576028,109.6001038258698,74.12228851502121,-41.78404220459731,running
1420650576080,166.34569479260836,75.61943795344729,-100.80564842340912,running
1420650576130,179.87030910217982,72.35822556418616,-113.86350581005038,running
1420650576181,172.14110287219054,78.52525348043707,-109.51334070775133,running
1420650576230,113.6727924966343,76.91682828923338,-59.1764568004977,running
1420650576275,77.92490327833974,59.182983156483346,-26.089807345064774,running
1420650576331,57.92909110120561,43.72524267922477,-14.898108343195716,running
1420650576379,52.34773367236164,39.69005621532547,-18.58146219155215,running
1420650576430,59.44266742518582,44.6547696678152,-24.258836281997834,running
1420650576481,71.11091751317488,56.3508329476707,-25.555188445687023,running
1420650576530,73.76569887346332,55.88280492621838,-17.487687171663282,running
1420650576582,73.76569887346332,55.88280492621838,-17.487687171663282,running
1420650576630,91.76659438724442,67.80467972807551,-27.842624040702876,running
1420650576680,137.63699942726342,72.99012330129987,-72.63523978521782,running
1420650576730,162.60529397710476,69.30385265308159,-98.17948387094295,running
1420650576780,159.31580217574052,72.64486882625056,-95.03589735353299,running
1420650576830,129.02228141411555,71.7101135690317,-75.58873271062619,running
1420650576878,87.977771107873,59.65683538448324,-36.79081733394375,running
1420650576930,61.35000470863275,42.60290031493334,-26.16038899992922,running
1420650576980,47.77455459471582,33.599593476630446,-26.048638016090834,running
1420650577030,48.433153030346105,36.32163515850007,-32.25298846752446,running
1420650577080,59.91371957998523,50.95625944865317,-32.31544852078862,running
1420650577130,59.91371957998523,50.95625944865317,-32.31544852078862,running
1420650577181,63.66819410111139,50.82293535381422,-33.112156315796206,running
1420650577230,57.437134454902974,52.46819710268228,-17.10386255434205,running
1420650577280,61.35316184850875,66.2426894830505,-18.247237514283317,running
1420650577325,113.71051280135454,76.54088175307979,-66.60969295637963,running
1420650577380,149.75295579916306,74.57875492379826,-102.69868426659511,running
1420650577427,160.2809902145178,76.00887841850755,-109.60685119103145,running
1420650577480,131.64005787369965,78.05449408180489,-89.47019338595577,running
1420650577532,76.35834646460894,68.91129138656564,-36.22968388859333,running
1420650577583,56.499626074973264,53.33596054859646,-23.133634472810023,running
1420650577629,45.26914374929615,44.18662184918245,-20.540837483763802,running
1420650577681,48.429850432368994,44.00761744188361,-24.570066869507485,running
1420650577731,48.429850432368994,44.00761744188361,-24.570066869507485,running
1420650577780,58.00620523794983,54.93187282127879,-26.00736522994022,running
1420650577834,58.88535779521108,51.287107090334075,-23.08379363051423,running
1420650577882,55.650962819814055,51.634968546071114,-15.07650237234725,running
1420650577930,52.04374136664469,63.33436170043012,-8.501317598867525,running
1420650577980,80.82338461516052,74.45547108178658,-27.516963895628994,running
1420650578030,95.04315306092028,78.38013002040569,-40.89553889867196,running
1420650578080,87.95876387603089,78.53687725972098,-32.26617332823718,running
1420650578131,87.95876387603089,78.53687725972098,-32.26617332823718,running
1420650578180,72.10229456622008,69.74899733826064,-20.20643775743991,running
1420650578230,62.647760972761304,52.90928108922699,-12.783815987735485,running
1420650578280,52.18119694378416,41.74198427534061,-6.358694091500838,running
1420650578326,52.3704061413784,37.207067845273166,-11.553374562951046,running
1420650578379,58.724717370031826,44.479602091385026,-14.172342827201476,running
1420650578429,59.02262959938968,50.7241143978375,-2.1315197660380867,running
1420650578480,58.95115982536898,43.59694912174044,-1.1438134814524137,running
1420650578530,54.988951604890026,45.98283354290217,9.345415708864744,running
1420650578581,69.35171647989287,48.839410072800874,5.329254740622971,running
1420650578630,82.18884842250674,52.22194530408961,3.880496457031212,running
1420650578680,99.62991109928394,53.4672908644915,-0.5500071116264655,running
1420650578730,113.78754759134213,50.377423323422015,-2.78004626984925,running
1420650578780,113.78754759134213,50.377423323422015,-2.78004626984925,running
1420650578830,126.92662897648223,42.31474210771031,-5.763183711414738,running
1420650578880,130.1154039461215,36.84827741458766,3.761149183640543,running
1420650578930,127.47056006024297,35.88273495545507,11.590153499638973,running
1420650578980,130.6451196413822,39.97754485410521,15.276072762524112,running
1420650579031,134.06571095869137,45.71765791079416,20.09895524758734,running
1420650579082,135.9128089968064,49.64419911393997,23.25127577355038,running
1420650579131,140.62306650526705,50.01544164771945,20.382920049991125,running
1420650579181,148.12007396320263,48.90251466977736,15.646477737647729,running
1420650579230,159.44361769116884,44.85823959786077,9.63896069046902,running
1420650579280,170.72110709907372,38.84931378027908,1.8393581318641463,running
1420650579330,176.87308549842777,36.136564235767636,-3.535961196324095,running
1420650579379,176.87308549842777,36.136564235767636,-3.535961196324095,running
1420650579427,179.83530286966115,39.24097274543193,-4.287978152000043,running
1420650579480,179.0662493965522,49.11041163189138,-2.7181109333256837,running
1420650579527,180.82016892456838,60.67725695204969,7.991099106754128,running
1420650579580,177.4146183253429,70.0169530419515,23.895293205651154,running
1420650579630,159.93924365525294,81.86600759812404,51.615062087289054,running
1420650579680,58.1099247414066,79.5962629734745,158.07746495197748,running
1420650579730,41.57875227182831,69.67437120326427,173.09101030513554,running
1420650579781,52.42335560171407,73.24875993720543,165.1113281129432,running
1420650579830,97.70782146972073,80.72657964126698,110.58321697968209,running
1420650579880,181.50166501538973,69.42250503457181,18.875477381263963,running
1420650579930,181.50166501538973,69.42250503457181,18.875477381263963,running
1420650579980,186.82478974744154,47.56869650355893,4.16041386671768,running
1420650580030,184.14518219096337,36.93802247887565,-3.9566929797256516,running
1420650580080,184.75888999550233,37.40673621615188,-7.923623412741959,running
1420650580130,189.67236443926336,51.19694932647678,1.5476157535054595,running
1420650580180,194.36425334824887,57.3169254241364,8.917722207240404,running
1420650580230,196.8987845253041,69.481373761434,16.271720761965984,running
1420650580281,165.86756720232708,86.25025541920577,54.57038553615423,running
1420650580331,31.699294628674433,76.96797766908968,-176.01759655640137,running
1420650580379,31.699294628674433,76.96797766908968,-176.01759655640137,running
1420650580426,26.470022733879272,73.59238122427782,-170.55164277923245,running
1420650580482,63.670311074799066,77.4934820126436,150.74659057686955,running
