1420782967082,300.31175063210924,11.679973412305408,-48.84141531907143,0.12981747112749142,0.013668605998903512,0.038217249007395,-7.099855549986381,-1.9738696311950683,-6.282534755037853,lying
1420782967132,300.31225899122927,11.693283028158666,-48.837476170801224,0.09933696526843122,0.0367399521296029,0.05100651260521263,-7.131878024590434,-1.9506758277284795,-6.26801998282168,lying
1420782967182,300.3177798650668,11.692552246655987,-48.851282317114425,0.10955555867762304,0.011624174474354368,0.1300726788644213,-7.125593263498833,-1.977460999900673,-6.183923421179829,lying
1420782967232,300.33736452867686,11.702512378545375,-48.889326625281996,0.06934161714438815,0.08181140984673983,0.00899459087245632,-7.164798320250469,-1.9057845488838385,-6.306626480025122,lying
1420782967282,300.32185795492063,11.693627276114782,-48.878065001288675,0.06934161714438815,0.08181140984673983,0.00899459087245632,-7.164798320250469,-1.9057845488838385,-6.306626480025122,lying
1420782967332,300.32185795492063,11.693627276114782,-48.878065001288675,0.06387635117555036,-0.010762237582507076,0.14740591745125128,-7.163900480928178,-1.9991584067800663,-6.1752446136916985,lying
1420782967382,300.32920840760346,11.698401685224423,-48.821501708379195,0.1423513100759592,0.0009645326848109107,0.1165883433912415,-7.085490403957525,-1.995716649777166,-6.203376309668599,lying
1420782967433,300.3505784524242,11.747838995781793,-48.83381948666244,0.09391868481305428,0.014117936652002389,0.028869821542699355,-7.138761116901366,-1.9864392104604862,-6.284330159687798,lying
1420782967482,300.3713519108106,11.770969408003715,-48.883218351845564,0.049722432178002776,0.012259281482029472,0.08026458226353861,-7.1899371454211645,-1.9897312594344432,-6.224475613657525,lying
1420782967531,300.3955951741451,11.779523977606534,-48.94865180305939,0.09901027233102358,0.008990665899298618,0.030266682728577868,-7.1402576756020535,-1.9954174575529176,-6.274154948762606,lying
1420782967582,300.41012819380137,11.793953231311379,-48.948548169217105,0.09443452538070268,-0.01568642465280718,0.09009590252134948,-7.14519582612398,-2.023100451922737,-6.21295327157285,lying
1420782967633,300.42336273387065,11.811894469766468,-48.95614666946492,0.07790288550034165,0.004262773152656154,0.04387802613188978,-7.163600858660787,-2.0061913524655335,-6.256049216549494,lying
1420782967682,300.4303362203046,11.830041521617312,-48.977548015873445,0.08421897331196815,0.000741415642011998,0.01882392809409066,-7.1549221333710475,-2.0123265457363835,-6.282983721506414,lying
1420782967732,300.4342371879113,11.845644512813204,-48.959819428931496,0.06621210521331522,0.03485186194423586,0.059697211460536345,-7.173926195813506,-1.975964521115087,-6.241683737160498,lying
1420782967783,300.433193561162,11.832204179174251,-48.96564866504231,0.12269855163353495,0.002788085788358876,0.07175916314751375,-7.119158828270854,-2.0085854927623075,-6.227468406831915,lying
1420782967832,300.45133237045695,11.835530462140001,-48.98208320877885,-0.016075828112481393,0.007872103919103392,0.002396796046863892,-7.258919880966661,-2.003946734181032,-6.2955530090817104,lying
1420782967883,300.4380274038102,11.83818838718475,-48.99170340297158,-0.016075828112481393,0.007872103919103392,0.002396796046863892,-7.258919880966661,-2.003946734181032,-6.2955530090817104,lying
1420782967932,300.4380274038102,11.83818838718475,-48.99170340297158,0.11093350510047748,0.002462010195114999,-0.02932084639596287,-7.121403182264697,-2.0030489599324675,-6.341342431496852,lying
1420782967982,300.43104417146316,11.800535793461135,-48.88717189233657,0.08549172406098805,0.012500234648032345,0.07922109195943922,-7.147440006587887,-1.9991584444543287,-6.230161376809515,lying
