timeStamp,x,y,z,gx,gy,gz
1420650777870,0.15538007466821,0.07907655978905968,0.08879705834984779,9.41849018371133,0.03830723112907726,3.3080385063171387,lying
1420650777920,0.09998305375277995,0.048072518679662606,-0.061631216296995986,9.407865785980224,0.011522095489501952,3.0258218805949433,lying
1420650777970,0.19819288728795945,-0.020714126896508967,0.0028525801298688747,9.539098183673246,-0.06105214233398437,2.9888616108057566,lying
1420650778020,0.19254498106148094,-0.09232399036698043,0.1128733414561022,9.55885009164121,-0.1352723937988281,3.0181905865654812,lying
1420650778070,0.09723376417779363,-0.0497709931606194,0.006904499854319146,9.490315822524064,-0.08454524384097895,2.824559535862677,lying
1420650778121,0.09723376417779363,-0.0497709931606194,0.006904499854319146,9.490315822524064,-0.08454524384097895,2.824559535862677,lying
1420650778170,0.13967355136722326,0.07334244571700692,-0.06835751517759636,9.555708030755817,0.05506663704194943,2.671779396864306,lying
1420650778220,0.03374475465228315,0.06270953131930436,-0.12173095784354954,9.457844467074773,0.04309563216610113,2.590526305886917,lying
1420650778266,0.26463654993455854,-0.006208233248180477,-0.03265686123416526,9.703998713418654,-0.026785132214642363,2.625990392861806,lying
1420650778320,0.20161871528448536,-0.045236555468221196,0.016912643121159636,9.652074519712944,-0.064044895550824,2.635866476993239,lying
1420650778368,0.23940410992996766,-0.016502831627696286,-0.05510030299117789,9.70025738973217,-0.03621230010986328,2.526032334269676,lying
1420650778420,0.09479842678965068,0.016586725360242416,-0.09048058185684495,9.55795238474966,-0.005237314989947481,2.482188470702292,lying
