timeStamp,x,y,z,gx,gy,gz
1420616339618,-2.534793495412171,8.24937028862834,0.936420287760347,-7.3551371376037595,-0.1375169578552246,-0.6744166801452637
1420616339672,-1.011208986762911,5.285139374518394,4.723823296113312,-6.285527692059427,-2.8739398178100584,3.3891420875549314
1420616339723,-4.06266357242614,0.8124717634651809,7.39346131530106,-9.0689369057253,-7.369053653949126,5.351339985656738
1420616339772,-3.007857289868593,-2.786499727027118,7.983621503135561,-7.491905907440185,-10.714052136938273,4.3480195601865645
1420616339822,-6.089748953241109,-0.3485300906844437,6.519678247109055,-8.429984191540628,-8.085518427685647,0.9669581954956055
1420616339872,-6.089748953241109,-0.3485300906844437,6.519678247109055,-8.429984191540628,-8.085518427685647,0.9669581954956055
1420616339922,-1.5047558895386755,-1.7826393494613468,-2.1524045358762143,-2.7789199394226074,-9.103353408459574,-8.55193898473531
1420616339972,-0.7805028000134975,3.4190047263771293,-3.35268370372951,-0.6902782661437988,-3.7575498680114743,-10.035445896148682
1420616340020,2.5449524858549237,6.579694616654515,-5.999143384164571,2.50448446909592,-0.843357534790039,-12.407501190948485
1420616340072,-2.876499439164996,3.961205769945681,-6.284855345755815,-1.8062754419188944,-4.283825028173625,-11.48528463897705
1420616340120,1.3033803536266089,0.40763508100602774,-2.4301107395358383,3.1316157714843746,-8.165424725430272,-6.826766904858499
1420616340172,-1.229400632919371,1.5635070614539086,-2.8377251796126366,1.350928286743164,-6.808361479596048,-7.2450038612365715
1420616340222,0.41066374464482064,0.5530331109672785,0.05424310163995251,3.6918589599609373,-7.518541400909424,-4.446182065714988
1420616340272,1.3995903185814618,-0.551612686242722,2.3248666965149343,5.38156678161621,-8.261791342251561,-2.2432174640931186
1420616340322,1.2702180887371302,-1.5283027693428097,1.3895906103536486,5.667075329589843,-8.673893485669046,-3.6876693993166088
1420616340371,0.5688114025965333,-2.175956676377356,-1.270566317652911,4.85813444366455,-9.174730691583454,-6.636128305407613
1420616340422,0.5688114025965333,-2.175956676377356,-1.270566317652911,4.85813444366455,-9.174730691583454,-6.636128305407613
1420616340472,0.39789778657406566,-2.333223752102256,-2.2570625957027075,4.781370352935791,-9.131485131835937,-7.8013561797544355
1420616340522,1.8809706904843448,-1.3221353229790924,-0.2170582764786668,6.45476767578125,-8.097638927459716,-5.634005583555717
1420616340572,1.153616566203907,-0.17634358691563828,0.26006259308252483,6.089651995672658,-7.16479786815932,-4.532373343746922
1420616340622,2.029750946762413,0.7587716643944382,0.6612954058308154,7.120954141589253,-6.513425324194133,-3.5058593454223126
1420616340673,0.9230821558248251,3.674069036248326,0.40797253279946744,5.79262120607905,-4.1283518501281735,-2.994996712316945
1420616340722,1.246132718142122,2.9259412232041355,2.22465407178998,5.480028471020609,-5.493645346832275,-0.4873696754455566
1420616340772,0.7246480071268975,0.13674197316104544,1.8832136471055447,4.753986817578226,-8.527996584541256,-0.3206733848571777
1420616340822,-0.2552272270816378,-0.002923608672620321,0.5959498406192287,3.599382792973239,-8.791358688670398,-1.4229040106842294
1420616340872,0.31803529143854975,0.9862307589814067,1.4164068672172725,4.197484569195658,-7.853430065862834,-0.31004911499023435
1420616340922,0.656713265672326,0.6687050975654274,1.7705960065767168,4.452317262268066,-8.288576729052886,0.5333084197998047
1420616340972,0.6893816095650196,-0.8256874380648136,1.9463034327469766,4.506037162017822,-9.83223803024292,1.249474064459279
1420616341022,0.6893816095650196,-0.8256874380648136,1.9463034327469766,4.506037162017822,-9.83223803024292,1.249474064459279
1420616341071,-0.1766484333474189,-0.70891450448744,1.048363828419894,3.7840356508117168,-9.680056514154002,1.0039186973239993
1420616341121,-0.37801837976891545,-0.8560199594210833,1.8121691030673681,3.6528036549774927,-9.79018979052119,2.1338321565490217
1420616341172,0.37742180211525406,0.27333863783357665,2.0721740842111407,4.252251895639114,-8.72147826193096,2.571522184078954
1420616341222,0.002063310468482814,0.17767741106897592,2.9440470809981227,3.7581483666244027,-8.831462028558551,3.8914755233764646
1420616341272,0.25087670372193677,0.6085808837313205,1.8128459794156253,3.650409252387937,-8.493280678735301,3.143137866973877
1420616341322,-0.13073270454257727,1.49048975603804,2.1865543504983185,2.987963671875,-7.664887123516946,3.806182089233398
1420616341373,0.55836877290681,0.8471214173682033,1.2599853024058043,3.4038067188538608,-8.373271247454731,3.008763298797607
1420616341422,-0.1401959495398216,1.9620033984430134,-0.4608340986868366,2.1791724418197758,-7.408707253619283,1.2656348891327156
1420616341472,1.7137006916612385,0.11903206501523964,1.499584185989201,3.41562794342041,-9.370306720037059,3.295768222808838
1420616341522,1.7137006916612385,0.11903206501523964,1.499584185989201,3.41562794342041,-9.370306720037059,3.295768222808838
1420616341572,-0.09379328660140744,-0.9589167086634784,2.503514852312207,0.5576993218131828,-10.640430508953704,3.9227497825622555
1420616341622,1.85713111134395,-1.7422370503157376,2.124249723885208,1.9741688790031242,-11.49890166091919,3.1061773057799784
1420616341672,-0.30862543886266647,1.2464955601051448,3.9029344905018806,-0.02798223190307617,-8.555380649621783,4.024802701391652
1420616341721,-0.6194760064288973,1.9707186198182403,1.8442834663391112,-0.010474595730565488,-7.81302805897817,1.56535893639829
1420616341772,-0.5993098916368559,0.5770699297128244,1.179262829440087,0.25034367455746975,-9.174131739309615,0.577152237701416
1420616341822,-0.5996956395514309,-0.629668899141252,1.1441309449780732,0.44756607284545896,-10.356418263952433,0.4629787460327148
1420616341872,-0.23681909840544685,-0.853173118622601,2.122917306237668,0.9135375892196781,-10.547655121557414,1.1933598169188946
1420616341922,-0.5493952659215777,0.8653761821135878,1.418219615727663,0.6557119796752929,-8.793603130285442,0.22565343340449034
1420616341973,0.575164644080773,2.731760421101749,1.5755406135968864,2.266560857214406,-6.861632028143108,0.44577042160034175
1420616342023,-0.254641938006971,-2.594665195789933,0.8261279483739287,1.3869910040481948,-12.234669758605957,0.08738836059570312
1420616342072,0.11435632828916423,-0.274137953251414,1.8428474421866237,1.6243162162117193,-9.944615980264357,1.232714543240331
1420616342123,0.11435632828916423,-0.274137953251414,1.8428474421866237,1.6243162162117193,-9.944615980264357,1.232714543240331
1420616342173,-0.4976572972366586,-1.7397937488168478,1.2391843603089452,0.8264484490325674,-11.407473085021971,0.2629132698059082
1420616342224,-0.9585526245914399,-1.5356716906756163,0.5503901587104425,-0.213233585357666,-11.112687005615234,-1.4233529234955087
1420616342272,3.573580955582857,1.7661171075969933,0.5579320619899779,3.2194531179565935,-7.663989151763915,-2.110039777551219
1420616342322,0.20151783045958727,-1.331174077220261,3.1760143006592987,-0.9944914780547842,-10.41028780130595,-0.3324947555541992
1420616342368,0.34586302689965814,-3.019308658209443,2.933511073936522,-1.7917607039520516,-11.777077966308592,-0.9268553176879882
1420616342420,-1.9140028992533682,-3.9237715268254276,4.478729468375444,-4.4470799461364745,-12.454188123321533,0.3573345977783203
1420616342467,0.7459935044292361,-0.9539240149427205,3.1789386636734007,-2.1025578973632304,-9.168595330633595,-1.3570634284973144
1420616342519,-0.4861852514339611,1.6699986203178763,1.6287166157282889,-2.968660530587844,-6.36797815786153,-3.4109890315733846
1420616342572,0.29751974215433,1.6404280963100493,1.0238076985079794,-1.3120225097656248,-5.971737344714254,-4.945672368798777
1420616342621,0.29751974215433,1.6404280963100493,1.0238076985079794,-1.3120225097656248,-5.971737344714254,-4.945672368798777
1420616342669,-1.008142511864379,-0.09874878098377958,4.902528004403412,-2.431910409368947,-6.121674607274029,-2.7045503426149486
1420616342722,-2.2807880469441413,-0.10347402854054234,0.5735211146574467,-3.099743034948781,-5.462221660105278,-7.598597591986135
1420616342772,-0.40871166072897613,-2.25123052854836,-1.5029291125029325,-1.189918225097656,-7.235726329803466,-9.912144510650634
1420616342822,-1.598400680180639,-0.9477040444493293,-0.9444009843159467,-2.4824878463745117,-6.200683024597168,-9.17817213727422
1420616342872,0.42377592233736067,0.3926679230965674,0.09305556517769582,-0.6126163863250985,-4.962132432147115,-8.056937234375578
1420616342922,0.09510225030812434,-0.6112990931814536,0.09507470471407287,-1.2003929030266125,-6.194997051382623,-7.861959820269094
1420616342972,0.06781435277818236,1.255173372079432,-2.337457298018783,-1.475277112634643,-5.130175899560749,-9.618705023547262
1420616343019,-1.2381478568680584,0.8142605465780943,5.233290529337525,-2.6235961067199707,-5.223549545111134,-2.3690625427246093
1420616343072,0.15881921880403532,-1.9431633811555802,-3.0829148689404127,-1.3569138456924819,-8.213159011431783,-10.469395239312947
1420616343122,2.195458956965804,0.9479830805864184,-0.44144448469262565,-0.1197100830078125,-5.519532433087006,-7.44013140613716
1420616343172,2.195458956965804,0.9479830805864184,-0.44144448469262565,-0.1197100830078125,-5.519532433087006,-7.44013140613716
1420616343222,1.7471655927591025,-1.6917688458383082,1.9905033706098794,-1.4715363415040075,-7.513902635192871,-5.214571215820312
1420616343272,2.600764097186923,-2.220155006805062,3.018114772249758,-1.583914035797119,-6.763170777130126,-4.598962406213581
1420616343322,-1.998627932615578,0.3334635275211185,2.361331510081142,-6.572831745147704,-3.793163690771535,-5.268740174511819
1420616343371,-1.2230999984052031,-2.1917776381045577,-2.7220392375543714,-5.737105655084178,-6.208464179992675,-10.446051773126422
1420616343422,-2.782760540498793,-1.5500664189919828,0.07221463813032024,-7.340173377227782,-5.73920065460205,-7.533804555223928
1420616343472,0.5121072263389825,2.6456445646598934,-2.547677819165587,-4.369567667388916,-1.8185457984924316,-9.78719711151123
1420616343520,-1.7719351462259887,-0.23718793171783908,2.5366592892840503,-6.399401762390136,-4.261978285084571,-5.115660467474163
1420616343572,-1.4847146797679365,-0.17284863920565693,-1.1262830074679107,-6.255450533703714,-4.659714944546483,-8.425494844232126
1420616343623,0.8707225115776062,1.8819824978753923,2.663056594970822,-3.847332430267334,-3.806331434576213,-3.7831378982543944
1420616343672,2.4693191527217624,-1.740180994568765,2.8226635118201373,-2.122759046936035,-7.742100273187458,-3.4271503311708567
1420616343722,-4.634271912264824,-0.5738134852001443,0.5900723634205758,-9.242965146636962,-7.176170600039698,-5.008071468762308
1420616343772,-4.634271912264824,-0.5738134852001443,0.5900723634205758,-9.242965146636962,-7.176170600039698,-5.008071468762308
1420616343822,-1.3063935639679431,0.10778579992558807,0.3778641390552744,-6.318148543548584,-6.409726793582179,-4.967669206149317
1420616343868,-1.8960994321636855,-1.0639497392822057,2.312002538766712,-6.8460698634825645,-7.737610925878957,-2.8966848797120153
1420616343922,-2.6901465542092917,-1.297082860917598,1.177213861021027,-7.968202107946574,-8.150461147717387,-3.4427124227661636
1420616343972,-1.9251126145496964,0.4256574983002618,0.22314433666039257,-7.3623200348451725,-6.700622368356399,-3.7547068631378933
1420616344022,-0.3804800937073305,-0.07775573211461305,1.6142007452502847,-6.218041169296391,-7.066036994878948,-2.0268413429260255
1420616344072,0.4847907283356413,0.5030848752433433,0.18691660151937975,-5.4738932196686045,-6.6615670999055725,-2.867954368458595
1420616344120,0.513824295922555,1.6766607085555791,2.4237488032884893,-5.428253969717584,-5.40790299987793,-0.8429084758482873
1420616344172,-0.17079356983937322,-0.34688692658729847,0.6596205314211547,-5.899611946636811,-7.407809647192433,-3.0138511234559116
1420616344222,-0.1926046570931561,1.2240819221146404,0.9099297557197511,-6.111947943833935,-5.788281642504781,-2.5481789005555213
1420616344272,-0.1926046570931561,1.2240819221146404,0.9099297557197511,-6.111947943833935,-5.788281642504781,-2.5481789005555213
1420616344322,-0.4048951346481219,-0.22829784696605054,2.0872009729512033,-6.429628302621282,-7.27313569421079,-1.1133039181031286
1420616344372,-1.5297278337098656,-0.5204661085572093,0.739487994992733,-7.978078628186136,-7.3232645471986375,-2.1434090362548828
1420616344421,0.6145291246112435,0.43086251959744837,3.003504939877987,-5.866841311413422,-6.339846251822077,0.11911153259277343
1420616344470,0.2994980747562833,-0.4138532614011317,1.9849613724432884,-6.107308995454292,-7.301866223730519,-0.7860464786805212
1420616344521,-0.6475809879288077,0.6087840781532228,1.7560191996917127,-6.941388870947063,-6.429179791668802,-0.8945335952758788
1420616344571,-1.0647973690874875,0.5909967482564971,0.6404986284524202,-6.94153894694224,-6.872406118276901,-1.7950526947021483
1420616344622,-2.60805220836848,3.306107538254559,2.682568812431395,-7.621791639764607,-4.723161617334187,0.12060790863037109
1420616344672,0.5260024807006121,-2.4421568588994442,2.1395503150001165,-4.045602255249023,-10.74278270299062,-0.3844190040588379
1420616344722,-1.9834876466289162,2.675843303568661,-0.65410425221771,-5.862502040100098,-6.05508592839986,-2.8664579376220702
1420616344772,1.9585931516081094,-0.7699343519870191,0.5979052124707028,-1.1266215187072752,-9.90271712241806,-1.2032360083648934
1420616344822,-1.5739711723230778,-2.2096071631751952,1.1821030943673103,-3.7783494949340817,-11.65063404500112,-0.2937386892456561
1420616344872,-1.5739711723230778,-2.2096071631751952,1.1821030943673103,-3.7783494949340817,-11.65063404500112,-0.2937386892456561
1420616344922,2.4442837879255412,-1.9680438476510345,5.658602684798836,0.5942109245300292,-11.451616324261575,3.9824550403319297
1420616344972,1.6045746926404534,-1.8944047570750115,2.0083416635088622,-0.48347909774780273,-11.251400772039592,-0.05491700057983398
1420616345023,1.587348540290445,-0.18054582437844946,1.8640382603839039,-1.0579377124510705,-9.333046856236178,-0.4607341819763183
1420616345072,-1.0019920264106243,0.9948909622337668,0.9431913893304764,-3.8408979402404277,-8.046911560589447,-1.5780780231200158
1420616345123,-1.2243217222198843,0.918684140061587,1.844605684030801,-3.892971899414062,-8.147468395642191,-0.7733269900999963
1420616345172,0.06320790472892113,-0.27264018897432835,2.776583897690475,-2.2954407960090317,-9.372102289083786,-0.01750759963989258
1420616345222,-0.29528107811575754,0.6460332470301539,2.238497595964372,-2.3184850874527356,-8.460959248584135,-0.7846995941162109
1420616345272,0.7746988629750907,1.9718270194515586,0.22375967381345108,-1.2904746948242187,-7.019050787298381,-3.10333424610747
1420616345322,1.3318791567496955,-1.914472416461259,1.1241404424812644,-0.5149029945373534,-10.947487237194926,-2.2171804479736834
1420616345371,1.3318791567496955,-1.914472416461259,1.1241404424812644,-0.5149029945373534,-10.947487237194926,-2.2171804479736834
1420616345422,-1.4467173959374426,-3.0959441541224715,0.17407582464674487,-3.2755671463012694,-12.196212894439697,-2.989909015522804
1420616345472,-1.0192929975625127,0.49626134936623273,4.442372791358828,-2.810044634069875,-8.583362662329153,1.1982979309082031
1420616345522,-0.8346445784371346,0.05029320410354994,2.6215973341181873,-2.675071515478566,-9.136872313900152,-0.27308862686157226
1420616345572,-0.02820374286638107,-0.5876663617247715,0.7003707672215997,-1.8941127655582268,-9.818471114968695,-2.034772282055765
1420616345620,0.2662013698321767,-0.3000956205243245,1.3134369066081941,-1.5586252624954096,-9.542689011239446,-1.4095860812865197
1420616345672,-0.4298680286673829,6.005771862393617,-0.12105574372941627,-2.0446481812408193,-3.3168671249389647,-2.700061013572756
1420616345722,0.1695980216455646,1.4141222634114323,1.4334959491841495,-0.8399158516372554,-7.96012182347402,-1.263689709881693
1420616345772,0.7535975496921687,0.7805047727748751,0.9045735624488442,0.3778349494934082,-8.524854578454793,-2.1678000387329606
1420616345822,-1.6358587425678968,-2.5263863170728085,-0.5516908660454676,-1.5679028532940196,-11.791593106134235,-3.7644333073822778
1420616345872,0.19310203042235224,-1.273977002879232,0.7667755956951529,0.4263175331115722,-10.53882664906606,-2.439242505822703
1420616345922,0.35281390548348424,0.2691398527031764,0.29911870178356764,0.5582978813613765,-9.023895439004338,-2.8262055683411655
1420616345972,0.7324398300468922,-0.345021169248037,1.723961096651852,0.8936357513870112,-9.657910331460647,-1.3443442321777344
1420616346022,0.7324398300468922,-0.345021169248037,1.723961096651852,0.8936357513870112,-9.657910331460647,-1.3443442321777344
1420616346072,0.2018757039865479,0.49205786979440597,1.1917450751986354,0.30630816576308567,-8.842385537100396,-1.8128596426147967
1420616346122,0.02078072129273787,-1.840602147477865,0.8593748958721756,0.08918401184082031,-11.2109989112854,-2.0322282966613767
1420616346172,1.1678908830109982,1.542651174299419,0.6247668063133954,1.0797849304641596,-7.84280638051778,-2.2170307373046874
1420616346222,-1.3363472420744598,-3.0702666920304296,1.0345194274626672,-1.4354735511337406,-12.485462382507324,-1.706766654614359
1420616346272,-0.4578269892927259,-1.9647792928971348,1.0665708815660326,-0.6184522163391113,-11.41749895060435,-1.539322102941945
1420616346322,-0.9203378255527466,1.1883476147800682,0.8894514697059989,-1.0287585441146976,-8.290821073913573,-1.6213234367370604
1420616346371,0.6840317729696631,-0.5634915592806413,0.9307123584423214,0.6096236159835942,-10.059537733017093,-1.516726678643748
1420616346423,0.6099130456505343,-0.6413356637984514,0.4986895628938451,0.48138416216201146,-10.145878447723389,-1.913266365139745
1420616346473,-0.15235171242351642,0.19903079941682517,0.2927778813894838,-0.34222119066542944,-9.316437283148243,-2.071583059515431
1420616346522,0.33905411406978964,-0.41770756220910693,0.4979406076900661,0.03681085052490234,-9.954342351443506,-1.7673697380065916
1420616346573,0.33905411406978964,-0.41770756220910693,0.4979406076900661,0.03681085052490234,-9.954342351443506,-1.7673697380065916
1420616346622,0.4994141508413478,-0.18582632206464186,0.8728583545625209,0.10085574493408203,-9.737367588529828,-1.3133692481994628
1420616346672,0.4515328575845807,-0.26691024875389413,0.5878234519826248,-0.09187748870849609,-9.835081162980664,-1.491886872952245
1420616346722,0.46158159258589143,-0.38200445373039693,0.3376577643405646,-0.2727893516540527,-9.963171043130568,-1.6199767713684587
1420616346772,-0.3458888554606587,-0.2310214267110452,0.9866601633746176,-1.2654852149963378,-9.819818364859186,-0.8517371675353497
1420616346822,0.006220654338336316,-0.6983414533510803,1.4045267520703375,-1.0326490772883232,-10.278308019311725,-0.41629181365966794
1420616346872,-0.8105730902370065,0.07766564267836511,1.3681193677797914,-2.015618522644043,-9.48208581824936,-0.4565443290710449
1420616346922,-0.7633145685210824,0.09724100676933303,1.3596104826316238,-2.1965303855895995,-9.43345387102207,-0.4520552009582519
1420616346972,-0.015209234453469979,-0.40985630071945484,1.5089124246962367,-1.6271592781675164,-9.906757629980518,-0.3298012786865234
1420616347022,0.3352094578729942,-0.6883934753105044,1.8648136286705732,-1.4680944939544422,-10.123582152502237,-0.10893617553710937
1420616347069,0.3352094578729942,-0.6883934753105044,1.8648136286705732,-1.4680944939544422,-10.123582152502237,-0.10893617553710937
1420616347122,-0.1065917678354308,0.11205840834402478,0.9455417518489062,-2.093280402462743,-9.182362200242048,-1.4704887321472166
1420616347170,-0.2996278751484118,-1.133342497525364,1.0151194382049142,-2.4144027914627455,-10.252570205334573,-1.9068321308411658
1420616347222,0.5375679769404232,-0.5940150000991299,-0.5985710194356739,-1.4076409385681152,-9.610474991873092,-3.928735140582174
1420616347271,0.31059370672833175,-0.8939704084351658,0.501120370237343,-1.3802572936126962,-9.824756442315875,-3.180247883108444
1420616347322,0.1966929127874784,0.5627845800550654,-0.303790949644614,-1.3750199592147954,-8.336759927865677,-4.111442819169629
1420616347371,-0.8869120143562554,0.32645083574745803,-0.761619016649574,-2.5221418113708496,-8.644564332669042,-4.369567813519388
1420616347422,0.7234349050100892,1.9669882011182604,-0.43008799156099553,-0.8755296926636248,-7.095216473742574,-3.819799111175537
1420616347472,0.4231987800365314,-0.6471935960464179,1.1507305624388158,-1.4841057906219735,-9.735721629687399,-2.0006546161375938
1420616347522,-1.141831728124991,-0.3419236050914973,3.4122312867194413,-3.3795653539795425,-9.332448360620067,0.19767127456665037
1420616347572,-0.3190469161665067,0.3046759523182176,1.9567565838307142,-2.7051485642364246,-8.57872406100938,-1.4435539634704588
1420616347622,-1.041930507436767,-0.7432284966953099,0.5060174946291371,-3.6278141386169938,-9.546430353192239,-2.956240390280075
1420616347672,-1.041930507436767,-0.7432284966953099,0.5060174946291371,-3.6278141386169938,-9.546430353192239,-2.956240390280075
1420616347721,-1.9561055725760756,0.05517857869204599,0.25663945023342966,-4.453514509228617,-8.77684429861966,-3.1971568958006795
1420616347772,-3.3576460023120043,-5.218816598305106,-3.255425106504559,-5.4227171226501465,-14.333636426544189,-6.226271054840088
1420616347822,-1.700299942818284,-6.736138977819681,1.605663803051412,-3.33901349029541,-16.12120724105835,-0.7193079612731933
1420616347872,0.40230080730598416,-4.59446071088016,1.6212860273361205,-0.9852140196869149,-14.008174638366699,-0.7508814956665039
1420616347922,1.69557963629812,8.712164910265804,2.3178344597905873,0.244507844543457,-0.6367080039978027,-0.26351182022094727
1420616347974,1.1193046928878874,10.212142187225819,-0.014025011371274012,-0.5202898752074688,0.9238619810909032,-2.699163089768786
1420616348022,1.8715100575692951,8.342710251104831,4.985152219337225,0.33264439315795896,-0.9015665626525878,2.0962728988096115
1420616348074,1.8373185957625506,7.090856086575984,1.9615457178033888,0.20994155807495116,-2.033275759887695,-1.2434886333741246
1420616348121,1.8373185957625506,7.090856086575984,1.9615457178033888,0.20994155807495116,-2.033275759887695,-1.2434886333741246
1420616348172,-5.394906740182638,-20.41540431790352,-4.465219121678174,-7.273734281158447,-29.556569716754552,-7.478438523101806
1420616348222,-3.9108252437517046,-10.099238277101517,-4.701083933299779,-5.334730211639404,-19.402909529113767,-7.455095056915283
1420616348272,3.0703479405730962,-6.897343685254454,-0.7546672978155314,1.9545663072448223,-16.275184335327147,-3.396923096819967
1420616348322,0.3189281851576641,5.624011263889074,2.5798466891035434,-0.7571662384917959,-3.7696705139160156,-0.022296002960205077
1420616348371,-0.7820586511533707,11.776901440697907,1.4229383148126302,-1.7751508934020994,2.3618799377441406,-1.1347018031798302
1420616348423,3.5125352429896592,7.2711255599647755,3.2975968995407223,2.590077137347311,-2.1431097610473633,0.7107786178588866
1420616348469,-0.5787728977058082,-2.304521827622503,1.0897757429994641,-1.6445172653198241,-11.640757963152975,-1.7154453433714807
1420616348522,-0.1780694791264832,-12.30799569157958,-1.457574890038371,-1.692401298522949,-21.585223757824302,-4.25225178604126
1420616348572,0.7542859703477471,-6.226373346170782,-3.078677085240185,-0.3827729904174804,-15.613486851501463,-5.678597425079345
1420616348622,1.3253808807715772,2.293608365550637,3.071215371057391,0.7691373563904315,-7.1781158523559565,0.591816722869873
1420616348672,1.3253808807715772,2.293608365550637,3.071215371057391,0.7691373563904315,-7.1781158523559565,0.591816722869873
1420616348722,-0.5885635662928224,3.5616964565217493,1.6646625199869274,-1.039981346130371,-5.944952359771728,-0.699705435180664
1420616348772,1.0211393560815603,6.843904356011748,1.9196639937549829,0.5192424850463867,-2.7009587478637695,-0.2744353652954101
1420616348822,0.2859617716338485,-6.6673068491339675,-0.5163906027466059,-0.7101800674438477,-16.14559817047119,-2.8272528854370114
1420616348872,0.5671466111894696,-0.6242866215810179,1.1350270896114407,-0.41060558471679687,-10.05175668721944,-1.3823523296631872
1420616348922,1.1181868678390978,3.7419209217250344,0.8432808162920177,0.46402620925903315,-5.712265885925293,-1.678784130450338
1420616348972,-0.6041369099345058,-1.425389507357031,-0.40644028173089025,-1.4149731811523436,-10.903493781689553,-2.789394571685791
1420616349022,0.1208255243032705,0.9070355686482041,0.7259729721203446,-0.6920738899894524,-8.576778315502777,-1.6334440826416015
1420616349072,0.27109442083705215,-1.6380496767409145,0.26219200632665307,-0.489763913638331,-11.132888228253275,-2.0700865738799794
1420616349122,-0.09680617728233337,0.49789180011227724,0.6398863417729735,-0.8732850555419921,-9.021501346942037,-1.5846622238159178
1420616349172,0.42625221279039976,-0.18161405639816075,0.32987094638925046,-0.3618237258911133,-9.721955298935063,-1.7987936713287607
1420616349222,-0.019000395480915904,-0.15642834161212668,0.6782428143046796,-0.7752724250793457,-9.7318309606581,-1.299153675842285
1420616349272,-0.019000395480915904,-0.15642834161212668,0.6782428143046796,-0.7752724250793457,-9.7318309606581,-1.299153675842285
1420616349322,0.42828284183517096,-0.9913531434964388,1.0056916846461594,-0.4032733421325683,-10.568006054864451,-0.9350853858947753
1420616349371,1.0400575531717389,-0.5559536745890975,1.5605544952586292,0.08379705810546874,-10.099490498296916,-0.4831798225402832
1420616349422,1.214922610233724,0.35266817686986174,2.008711373604089,0.17268179473876952,-9.166051600967533,-0.10743979949951171
1420616349473,-0.8547369338732212,-0.7662238800965249,1.2945803765773773,-1.9373580558776855,-10.259303605242819,-0.9144353965759277
1420616349523,-1.063728716942668,-0.37985249986089764,1.2216171394363045,-2.27284556350708,-9.824157380444184,-1.1264718811035155
1420616349572,0.28793577512055635,-0.019302648096811027,1.0217740737885237,-1.1233294914245604,-9.386916503187548,-1.5132850868225096
