timeStamp,alpha,beta,gamma
1420650456979,232.44415428399634,85.02945584316684,46.43778030996484,walking
1420650457029,241.85412295951087,85.3836316667547,36.395903293928356,walking
1420650457079,243.65194770172113,85.14723297170312,34.77083831365174,walking
1420650457129,252.2331188480537,84.2855920117956,26.510815396767608,walking
1420650457179,252.33827784833073,84.29346565030185,26.38838879237244,walking
1420650457230,252.8070261974265,84.25322548477779,25.79177926607568,walking
1420650457280,254.26807167529665,84.18747691982013,24.26535842892629,walking
1420650457330,255.35866309574965,84.15034067745194,23.10827698406381,walking
1420650457379,244.88888736518695,85.83489658647505,33.597279068303344,walking
1420650457429,233.30920529196544,86.73722600985168,45.245769517150364,walking
1420650457479,228.3959308622591,86.97083422772663,50.1802342927398,walking
1420650457530,228.3959308622591,86.97083422772663,50.1802342927398,walking
1420650457579,228.16455345713243,87.10289470042571,50.449463279921,walking
1420650457629,230.0030123741872,87.13812618453792,48.64324476755616,walking
1420650457680,232.26398787199795,87.16451807637935,46.513276928620975,walking
1420650457729,236.9722146053987,87.17527464713395,41.963416050706385,walking
1420650457779,244.97306803984458,87.08444547670209,34.1315805211192,walking
1420650457826,255.07860251907738,85.88219772850468,23.84019071593263,walking
1420650457874,252.260309906962,82.30613179366343,23.865929342834537,walking
1420650457928,237.78670870478723,77.94750870703481,34.385112875919795,walking
1420650457979,230.53472754921162,77.05226479764345,37.74067653762382,walking
1420650458029,220.70228431366104,78.59171738707647,45.698279279660774,walking
1420650458079,220.70228431366104,78.59171738707647,45.698279279660774,walking
1420650458129,239.31724326339076,80.74361991396366,25.608671654173524,walking
1420650458179,246.34967081209882,80.1769064558784,14.806420365243026,walking
1420650458230,237.0022334147818,81.06286269371,20.122929681974,walking
1420650458279,240.67144291504732,81.21867191791205,12.811244152358341,walking
1420650458329,243.56425377108138,82.36831012447982,6.831434449317554,walking
1420650458379,243.0975034913626,83.51504413712105,4.308832513696637,walking
1420650458429,246.72326900601828,84.60124604936215,-1.725089615113504,walking
1420650458479,254.90890239835085,84.86590866247464,-11.66068742926995,walking
1420650458530,258.9327758907021,84.54091872032555,-17.010820916131618,walking
1420650458580,258.9327758907021,84.54091872032555,-17.010820916131618,walking
1420650458630,262.1491080079799,83.91705244377316,-21.26815704272291,walking
1420650458680,264.59931120664356,83.45655890154173,-24.58001788607952,walking
1420650458731,271.67721922482536,82.81441900521602,-32.797466411299496,walking
1420650458780,277.8141310018118,82.23330453838592,-39.925813576070304,walking
1420650458829,285.55830041817757,80.99157521198647,-48.68531694878826,walking
1420650458879,292.56242481079903,79.40505303029234,-57.21224533376111,walking
1420650458928,295.56058425301455,77.38868953581893,-62.706831190897866,walking
1420650458975,287.0198669380376,75.59233219413959,-57.91522542897547,walking
1420650459029,271.1619053514439,73.44964363361883,-47.77977217903725,walking
1420650459079,253.23536323978684,72.42416064875286,-34.38888566115409,walking
1420650459125,253.23536323978684,72.42416064875286,-34.38888566115409,walking
1420650459175,240.24705734159298,72.41917159753733,-26.266137013204464,walking
1420650459226,224.879682713338,72.58168994210659,-15.972233570582969,walking
1420650459274,214.52152716540633,72.54658486368359,-10.86554541429071,walking
1420650459328,208.50569906717226,71.57135655241618,-7.34045950896295,walking
1420650459379,205.82014148959297,69.43517055077733,-6.395377335295557,walking
1420650459429,206.39274856887553,67.78107651500393,-6.3208085053225105,walking
1420650459479,208.2005589824652,66.37005041976414,-7.0566816051104,walking
1420650459529,210.2832540403978,65.26262374686439,-8.05951744184655,walking
1420650459579,214.37872673920486,64.98490240708384,-9.879045036245726,walking
1420650459629,219.70022936689517,65.45374231925153,-11.744020888819511,walking
1420650459679,224.20122742484398,68.35556706273742,-11.314186706568464,walking
1420650459731,227.62545791074254,71.79118036852421,-8.96266355564416,walking
1420650459779,227.62545791074254,71.79118036852421,-8.96266355564416,walking
1420650459831,231.2158914029307,74.39138064231915,-7.124878400158583,walking
1420650459880,234.93167401602017,76.44162446342052,-7.721959243659816,walking
1420650459930,235.78150229722152,77.76639075110917,-3.026594850339262,walking
1420650459980,237.0019069011392,79.94800629060875,1.5758831667627278,walking
1420650460031,255.33370336567313,83.44036782984679,-10.788124500572932,walking
1420650460079,259.25874226991414,85.06762114409584,-6.710464200749938,walking
1420650460125,251.95776333141313,86.78922414901741,3.074838356166962,walking
1420650460180,261.76788516462176,88.29841979457684,-3.4918828238186634,walking
1420650460226,261.76788516462176,88.29841979457684,-3.4918828238186634,walking
1420650460275,303.06967351031267,88.79688266625979,-41.744625042644486,walking
1420650460329,17.77779586523535,88.78132884869365,-116.32872066272701,walking
1420650460379,39.8886782177908,86.78141839966894,-137.0560955074799,walking
1420650460429,41.79183328675819,84.262683123283,-136.86840327231334,walking
1420650460479,43.46875854093916,81.77822813030927,-135.75366449684796,walking
1420650460529,42.75174147906677,79.80175526773054,-132.00456734218724,walking
1420650460578,40.18962708487803,78.33612655580757,-127.72686719389172,walking
1420650460629,34.43863348602658,78.61746401415027,-122.24811678879307,walking
1420650460680,8.158467927733332,81.45452358611558,-97.58178409242062,walking
1420650460729,313.0629862652534,81.44781202499117,-42.344600649795744,walking
1420650460779,273.41344120793116,80.13310642172085,-1.6155131966025418,walking
1420650460829,260.95578931458874,72.15682158867642,1.3109598099424293,walking
1420650460879,260.95578931458874,72.15682158867642,1.3109598099424293,walking
1420650460926,257.9237696631555,64.82364693091715,-4.236125411153348,walking
1420650460979,258.965975663391,60.021308079851885,-9.079968206724613,walking
1420650461029,261.2616406966573,57.65658624940823,-13.156786132665244,walking
1420650461080,263.0792120734025,59.505468270520375,-15.93277754764149,walking
1420650461132,264.2452116252315,64.18913771243498,-16.78680289205027,walking
1420650461180,268.9244859501666,67.9648220737113,-20.343769081075823,walking
1420650461225,267.6377612469464,67.90781276917605,-23.31553978175082,walking
1420650461281,267.74159432147184,67.23789902455873,-24.218775569244723,walking
1420650461329,267.74159432147184,67.23789902455873,-24.218775569244723,walking
1420650461379,271.57497958641704,70.56776541139665,-22.927634983852244,walking
1420650461429,284.66576492239386,77.17482723230383,-38.455342912652505,walking
1420650461479,286.90567668114556,77.6610797607005,-41.45744839783502,walking
1420650461529,285.7143117829713,79.42431757764176,-34.72850809790047,walking
1420650461579,288.3213568463092,81.56999685873527,-44.111208382604914,walking
1420650461629,295.82626586187,83.84812598022039,-54.01350591425415,walking
1420650461680,306.5883780337936,84.6933726904129,-66.90144079095536,walking
1420650461729,319.8136159102749,85.68000796629856,-80.80311826427726,walking
1420650461778,342.16987476727314,86.58661711910426,-102.25540753129546,walking
1420650461825,348.54261350267103,87.26756982724667,-107.6954876718283,walking
1420650461878,234.19105722631556,89.18947526666342,6.38945840458436,walking
1420650461928,234.19105722631556,89.18947526666342,6.38945840458436,walking
1420650461979,215.04402487562862,84.46029250004091,22.405769478501597,walking
1420650462029,240.162229199979,79.20510780935491,-2.172159922395595,walking
1420650462079,252.0562200219147,72.12271758725704,-11.425712106549568,walking
1420650462129,260.816793667485,66.7606672472582,-14.28868996393739,walking
1420650462179,266.1418379697834,62.902745265332776,-13.610401175550923,walking
1420650462230,271.88096265725136,62.502727856593275,-14.421091463358554,walking
1420650462280,279.0762906631012,66.77526874855096,-16.57015147988499,walking
1420650462329,283.32235886832575,73.7880696759219,-15.787632944768296,walking
1420650462379,278.5856108338393,75.14237849422267,-5.797535417468747,walking
1420650462426,278.5856108338393,75.14237849422267,-5.797535417468747,walking
1420650462479,274.7811408586416,77.16831755107675,0.42066301774737935,walking
1420650462529,292.0641592965782,82.8462757036936,-7.866907649383147,walking
1420650462579,305.66493495182533,85.6926708748322,-12.388844505031843,walking
1420650462629,144.23788946474127,88.92611196684601,155.46029376919472,walking
1420650462679,130.11365336283237,86.38345453049152,170.9671186104243,walking
1420650462729,123.26461297871344,83.78103540899716,-176.67429672698458,walking
1420650462779,116.78410232624364,81.3686178750187,-165.66064702264777,walking
1420650462827,112.53625910769448,78.19813229424744,-157.3991528651415,walking
1420650462879,109.37705258330531,76.4330786105784,-150.3021069378334,walking
1420650462929,111.5193236543528,78.68668619758961,-150.36412646114692,walking
1420650462979,113.64665113186228,85.65196333532822,-151.39064163421702,walking
1420650463026,113.64665113186228,85.65196333532822,-151.39064163421702,walking
1420650463079,340.4453920200802,87.33214074627392,-16.308741860855076,walking
1420650463129,327.12582875917934,77.35798125904152,-8.142884833180972,walking
1420650463179,332.1350011764333,69.40454643074942,-14.996012669766714,walking
1420650463229,332.5276991772069,64.4505263980613,-15.661645038784565,walking
1420650463276,333.3374227179672,63.69017316484776,-15.186409955296005,walking
1420650463329,335.1080635737413,67.98822487876156,-15.889107803362604,walking
1420650463379,341.0209889111137,72.94994563601664,-18.97710855102657,walking
1420650463429,338.8370366039356,71.90095905798572,-17.747324121476936,walking
1420650463480,343.3035111612375,73.63621409432729,-21.19102964049706,walking
1420650463530,343.3035111612375,73.63621409432729,-21.19102964049706,walking
1420650463580,342.16650060787043,77.15507924786608,-18.256038406994676,walking
1420650463631,5.560805870758718,81.70755376428436,-36.96106728688751,walking
1420650463680,45.33052208444145,82.84933748760453,-71.28607272924049,walking
1420650463729,71.44518073565925,83.85664383981015,-95.5924928947121,walking
1420650463779,98.04558004695302,82.15813078706518,-120.1639647000548,walking
1420650463828,112.69758028601342,78.83001839948331,-132.92735482794228,walking
1420650463879,118.86823669974152,74.59676913579278,-136.01513206320303,walking
1420650463929,117.56767213438029,73.66573420776895,-132.53840531412862,walking
1420650463979,109.89630375223871,77.29361441116637,-125.91780561731625,walking
1420650464029,66.00265528243517,83.8406027405572,-84.63102555518617,walking
1420650464079,11.203585105803981,83.1399945023697,-29.79952563581811,walking
1420650464129,11.203585105803981,83.1399945023697,-29.79952563581811,walking
1420650464179,339.5621163662308,72.54568916142752,-5.933236068261944,walking
1420650464229,339.24143520969955,64.2562891712519,-10.212419417954244,walking
1420650464279,337.53908499179704,60.38988192464202,-12.04629331831114,walking
1420650464329,339.0483534596193,61.761861389270535,-14.303629099290236,walking
1420650464379,344.3853325573749,68.36128915636118,-18.58133294948228,walking
1420650464429,347.4636244996287,69.9605049037918,-20.440381843274444,walking
1420650464479,346.74430912816035,69.40951731355355,-22.70548601718296,walking
1420650464529,349.33793415911003,74.42753462378023,-21.06609966749024,walking
1420650464579,358.92423233316873,77.37471484371004,-30.25233868834889,walking
1420650464629,33.98251133840188,80.3814098271672,-56.715675764453415,walking
1420650464679,53.3437352774192,82.8743034172154,-77.2110354527785,walking
1420650464730,53.3437352774192,82.8743034172154,-77.2110354527785,walking
1420650464779,78.54116630086656,82.52498878981046,-98.11703149175442,walking
1420650464830,97.5605482779901,80.19557500575178,-116.34813145871253,walking
1420650464880,113.37505059878526,76.79001001793439,-130.59490666098412,walking
1420650464930,114.08891189818364,75.51850935299214,-128.88966940028365,walking
1420650464979,103.56250959836777,78.1256665804827,-118.75716516148653,walking
1420650465029,54.87186405444713,82.70076606433736,-73.24069296709362,walking
1420650465079,6.47242192526097,79.3707403488305,-25.436331065763742,walking
1420650465129,339.36358212818317,69.98834885749112,-4.387701814435125,walking
1420650465178,336.6260065808092,62.73247585496325,-8.11305633311139,walking
1420650465227,336.6260065808092,62.73247585496325,-8.11305633311139,walking
1420650465279,332.9518344969375,58.84305642768108,-11.24016322792329,walking
1420650465329,331.82727711398235,60.92856918148396,-11.962328920438127,walking
1420650465379,335.9553623001764,68.1250811469135,-13.494641887538886,walking
1420650465429,341.3712590582906,72.18184912648867,-16.270443319158627,walking
1420650465479,336.8291854729849,70.2206272777801,-12.716277717672348,walking
1420650465529,339.8582759774879,75.08359911250861,-11.024408587652001,walking
1420650465579,338.58914971360616,76.14784937603197,-12.372119891835244,walking
1420650465629,17.392940809825827,82.42358647377036,-38.826353892320405,walking
1420650465678,25.91388583901444,84.91881530904496,-47.190043750863545,walking
1420650465729,68.49986231048605,87.05676988008948,-85.17134139043252,walking
1420650465779,105.33693248690132,85.1790625520665,-119.81903609968121,walking
1420650465829,105.33693248690132,85.1790625520665,-119.81903609968121,walking
1420650465879,123.03380954773485,81.65142205240666,-135.6063995889096,walking
1420650465929,126.46113064007089,79.29438084793165,-135.55727102275722,walking
1420650465980,123.94488743248057,79.60385101387719,-130.12714740561506,walking
1420650466030,114.70920080676532,83.38816894402615,-119.57462156074932,walking
1420650466081,22.339008841331626,84.59310605733945,-27.18871228714122,walking
1420650466130,9.453333546020083,76.11402369881573,-10.527312883736805,walking
1420650466180,5.531960272494886,68.23244443397938,-8.535616686731693,walking
1420650466225,5.35270353344471,63.32845373665234,-11.638780674078022,walking
1420650466279,6.371512440042286,61.32536382173591,-13.568734952029422,walking
1420650466329,6.371512440042286,61.32536382173591,-13.568734952029422,walking
1420650466379,8.957342728621466,65.31624193568588,-12.959767013423322,walking
1420650466429,10.66316001621716,74.40040272016684,-10.695171881657544,walking
1420650466479,8.253977382364935,78.21171454640515,-3.3703363903369543,walking
1420650466529,5.82170421879113,76.18771082302477,-2.05649101817368,walking
1420650466579,7.639413514437961,79.89721719495546,1.9619739803745755,walking
1420650466625,24.987621238834116,86.3294070770915,-6.6230790567401785,walking
1420650466679,119.30437891499193,88.44401105748274,-94.00339644649816,walking
1420650466727,206.99405631443807,86.18062289132972,-175.24305373861154,walking
1420650466780,204.35255212273722,83.65395215262508,-169.49339732525425,walking
1420650466828,201.75098448270342,80.5152175201873,-162.3185138476008,walking
1420650466879,197.98875017700925,77.28037719366186,-154.78819643950965,walking
1420650466929,195.3583611633066,75.81413808235756,-148.1272322555207,walking
1420650466979,195.3583611633066,75.81413808235756,-148.1272322555207,walking
1420650467029,193.23546051711236,77.70249740979796,-143.0523198470773,walking
1420650467079,172.4296045087968,84.54651299348662,-121.74637809256507,walking
1420650467129,85.75817905189636,84.9344190276951,-31.076569485325393,walking
1420650467179,60.20189429788867,76.70899306627548,-10.76658557523189,walking
1420650467230,62.71814787795935,66.52588137541713,-17.32552723078959,walking
1420650467281,62.38979016390136,61.40315395773497,-19.40218520971762,walking
1420650467330,63.262937666730764,60.778555796383905,-20.62646603102631,walking
1420650467380,66.8614418456938,66.03554725044312,-23.261139729007024,walking
1420650467429,66.8614418456938,66.03554725044312,-23.261139729007024,walking
1420650467479,75.07856984788948,70.59115045352478,-31.234592319588117,walking
1420650467529,75.07856984788948,70.59115045352478,-31.234592319588117,walking
1420650467579,79.18651678566798,71.9926692327608,-30.969047964153777,walking
1420650467629,84.76614179208799,76.40117740684944,-36.622021827084254,walking
1420650467679,120.37314745488449,78.98835254213735,-64.59940806419831,walking
1420650467729,132.03241674667996,79.54815201881937,-77.43908491828533,walking
1420650467779,141.7280778015752,79.7781658278279,-84.04619969088817,walking
1420650467829,165.0643869885977,79.34654977162215,-108.34573550905927,walking
1420650467879,179.3427491372577,77.32730267219306,-121.37896486307399,walking
1420650467925,186.17353161885188,74.16134396150426,-125.41723886841686,walking
1420650467976,186.17353161885188,74.16134396150426,-125.41723886841686,walking
1420650468029,181.70012095367363,74.16917425866362,-118.94084578637369,walking
1420650468079,164.15896300998318,78.47906054384083,-102.73602124789417,walking
1420650468128,115.61272630974719,80.45205334566508,-55.566667959589964,walking
1420650468180,85.25192620594463,76.93805993830301,-28.79058963193323,walking
1420650468230,63.51769255194336,69.93538199754529,-13.167689260615605,walking
1420650468280,59.73772062121297,64.60955280546638,-16.932351219950498,walking
1420650468329,55.193564221082944,62.49416271496904,-16.693588579768825,walking
1420650468380,54.56183500331843,65.73951306516791,-17.40560236523592,walking
1420650468429,59.749788924553656,69.93607498375319,-19.685128686833643,walking
1420650468479,61.23507193131219,70.39757154198458,-24.308497262897305,walking
1420650468530,61.23507193131219,70.39757154198458,-24.308497262897305,walking
1420650468579,61.088602368932534,71.52890650481271,-22.74340844011358,walking
1420650468629,60.445725393685954,75.03770729497124,-20.421612154359316,walking
1420650468678,74.77854150602596,78.83878408719536,-32.95780557535822,walking
1420650468729,99.64761251921874,80.41071532903622,-53.23976452334376,walking
1420650468781,109.21177210053561,82.13310874910603,-60.868501596756275,walking
1420650468829,132.10824610676212,83.13454173411024,-82.82584568852563,walking
1420650468879,156.96941902423768,82.56523709621062,-106.56740157316598,walking
1420650468929,172.85604635757704,80.0922488780418,-120.18490707666643,walking
1420650468979,178.91618040612417,78.01211252976925,-123.3692020657774,walking
1420650469029,173.84320041693942,78.93608895497698,-115.8898769666095,walking
1420650469079,143.89108068169713,82.72588949505013,-87.13431668908818,walking
1420650469129,143.89108068169713,82.72588949505013,-87.13431668908818,walking
1420650469179,88.66046880473695,79.97838905496816,-32.829624057260126,walking
1420650469226,72.62330683817756,72.66547983065307,-17.32559642385908,walking
1420650469279,67.85793899251969,65.53328656756698,-15.504219368261742,walking
1420650469329,66.43074235861567,61.032051825700755,-19.13409789383414,walking
1420650469379,65.37254532850676,60.21288366763309,-19.726093654712496,walking
1420650469429,66.76974242583331,64.61594328215931,-20.019301254448884,walking
1420650469479,73.94328951231871,71.83516257745408,-24.25368074213778,walking
1420650469529,72.62540115910214,72.8787838203792,-22.189404150242346,walking
1420650469579,70.82286676774915,72.69984783875229,-20.563882441917865,walking
1420650469629,73.19262475246867,77.21464608564591,-19.035665754747587,walking
1420650469679,80.04161418563335,76.9306128283429,-26.56443542052932,walking
1420650469730,80.04161418563335,76.9306128283429,-26.56443542052932,walking
1420650469780,109.88202581586832,80.4392343001961,-46.98772078873399,walking
1420650469829,119.46404828912952,82.73846782994632,-57.60570174327298,walking
1420650469880,138.500631296134,84.06646001142276,-73.43305959897273,walking
1420650469929,160.67311262068827,83.42291512148778,-94.98386214641543,walking
1420650469979,177.78557539014676,81.97844145056578,-111.1457329874321,walking
1420650470029,176.37047232472472,81.6283561022227,-109.21897785293059,walking
1420650470079,157.67841791271593,82.84280102357259,-90.33369048322088,walking
1420650470126,111.95635009117474,81.81643366802287,-46.79070180358476,walking
1420650470179,91.50223692181471,75.49137038557771,-29.579520084533012,walking
1420650470224,91.50223692181471,75.49137038557771,-29.579520084533012,walking
1420650470278,81.1775684665572,66.87452019250061,-22.794442077390226,walking
1420650470329,76.90429195068286,63.37567042020701,-22.74497290630039,walking
1420650470379,73.17864265624121,60.02675350318187,-22.77691399872043,walking
1420650470429,72.033496948525,59.82668722057837,-22.37370141047152,walking
1420650470475,73.26062147994124,62.04577283442983,-24.29064255117104,walking
1420650470529,78.70424380140896,66.91733246614906,-28.052403530179912,walking
1420650470579,80.16094627803012,68.39409836967255,-30.791553808266265,walking
1420650470629,75.84790985035302,68.08826422425933,-28.171258661070347,walking
1420650470679,76.17184249213545,70.40191246588059,-26.174241267850743,walking
1420650470729,78.92531012123962,71.0727228077915,-30.279554971537028,walking
1420650470779,91.90516184820162,75.56897058926415,-32.00704948471577,walking
1420650470829,91.90516184820162,75.56897058926415,-32.00704948471577,walking
1420650470879,94.58839685370474,78.99697940632538,-31.47098168069526,walking
1420650470930,100.48714668846219,81.40624447666715,-33.38644918741416,walking
1420650470980,109.13046494577625,83.22781917955149,-37.48745469751306,walking
1420650471030,119.17822025647665,83.8564107394731,-42.01972555470543,walking
1420650471081,130.44415834789334,84.01164426687784,-48.15365926031584,walking
1420650471129,137.97201746880853,83.86086982163916,-49.13794187534272,walking
1420650471179,134.66999797507356,84.00782387191622,-38.2779728395193,walking
1420650471229,127.72289317301049,82.933160982329,-25.993567432631217,walking
1420650471279,129.25951110989033,79.42520606330086,-22.68196870799413,walking
1420650471329,135.18131378402046,74.79074892241462,-21.46459755898557,walking
1420650471379,135.18131378402046,74.79074892241462,-21.46459755898557,walking
1420650471429,146.75258844872818,71.58247252153782,-25.372097651645202,walking
1420650471479,160.25837932921272,69.4125188138937,-31.502467913345694,walking
1420650471528,171.97018594983012,68.32690765777933,-36.20514143972241,walking
1420650471579,178.9618736543297,69.3576879025855,-36.28956871725866,walking
1420650471629,182.86157618350217,71.90337002323346,-32.18615956937499,walking
1420650471679,190.15473968602845,75.01037574370702,-32.66526812869011,walking
1420650471726,210.64435898881734,78.11714075628197,-44.487933761467055,walking
1420650471776,217.15726022008678,78.50316829447159,-45.29621883536289,walking
1420650471830,220.30045076031223,82.47430840454284,-40.701763960917994,walking
1420650471876,231.31841939982488,83.11285106225164,-49.29526119139676,walking
1420650471929,231.31841939982488,83.11285106225164,-49.29526119139676,walking
1420650471978,251.60988998996416,84.78796522528198,-66.07255141283623,walking
1420650472028,285.3743611160441,85.03996397878765,-96.3392896542107,walking
1420650472079,303.65832235747916,83.83273199824258,-111.41226609788787,walking
1420650472129,316.49108374035256,82.6163548342842,-120.9493979531159,walking
1420650472180,323.53882906390436,81.24055327986608,-124.87718016679518,walking
1420650472229,326.21793374636746,80.11588156851627,-124.79253888033831,walking
1420650472281,329.12802448395684,79.14484715389476,-123.69603837879141,walking
1420650472325,331.4310787285687,79.39543011422485,-120.75914347394945,walking
1420650472381,330.1710965435341,80.75611860280272,-115.78813081361733,walking
1420650472429,330.1710965435341,80.75611860280272,-115.78813081361733,walking
1420650472479,303.28679704873457,83.58175321162999,-87.60407704953602,walking
1420650472529,252.45410433097354,81.24339469198691,-37.52211708564113,walking
1420650472579,235.7298317089595,74.17092584084759,-24.227294867752285,walking
1420650472629,233.60639069423524,67.0330990326311,-24.550886018892395,walking
1420650472679,232.50526988977978,62.32843853731638,-24.57180068831779,walking
1420650472725,232.751789550504,60.18213759631122,-24.99762362569388,walking
1420650472779,233.6066321170617,61.275448485999064,-25.9848618441739,walking
1420650472826,237.5295959109519,66.4034286766177,-28.0270366026771,walking
1420650472875,243.05272820179133,69.71121008783649,-31.497110721624328,walking
1420650472929,242.239787137095,70.00061297502876,-33.37779312326164,walking
1420650472976,246.15846989642787,72.16198969288021,-33.61908611578796,walking
1420650473029,246.15846989642787,72.16198969288021,-33.61908611578796,walking
1420650473079,251.37530610939152,75.89843844417933,-38.163460667628854,walking
1420650473129,279.87662733349146,78.37989227518266,-59.50269360158341,walking
1420650473175,291.71612469375907,79.74954537572489,-69.70222116346675,walking
1420650473229,307.30424526430784,80.60044862582889,-82.26946758370259,walking
1420650473277,330.70779383864397,80.39183907747292,-105.57994225437683,walking
1420650473329,344.55515858199124,78.44345767633193,-117.15959593740416,walking
1420650473380,352.6934844763166,75.51129138697783,-122.83157029975567,walking
1420650473429,352.0774285910474,75.04133176196638,-119.54698900831073,walking
1420650473480,338.9902465202724,78.40343621095275,-106.53655907646564,walking
1420650473530,338.9902465202724,78.40343621095275,-106.53655907646564,walking
1420650473574,288.7425211107946,80.74291405500058,-58.421538211866185,walking
1420650473630,260.2396704365674,77.65400256946062,-30.37589248822271,walking
1420650473679,236.7525273436525,67.05376415723057,-13.768085547835359,walking
1420650473727,234.12148890767307,61.478480755862705,-17.732500138152478,walking
1420650473779,231.42988843796675,58.29067224396522,-20.11172224413666,walking
1420650473829,231.4357231806803,61.17097990905603,-20.948054108508302,walking
1420650473879,238.48301963574778,67.55155279016745,-26.31379123958023,walking
1420650473929,242.15460811943328,68.82195323279701,-29.845314825681438,walking
1420650473979,243.6951050809609,68.44091176171759,-32.404479413347076,walking
1420650474029,245.99079795211455,72.4535478761202,-32.04848167047444,walking
1420650474079,259.9167773194982,76.3085258688627,-43.78002057907546,walking
1420650474128,259.9167773194982,76.3085258688627,-43.78002057907546,walking
1420650474176,279.2689734191564,77.27248666437362,-59.881519780172155,walking
1420650474227,287.7293866943278,78.55383016026056,-67.44885124304398,walking
1420650474279,304.3419307629224,79.52202914506752,-82.56100740505771,walking
1420650474327,322.85054553047877,79.14308989320739,-100.99287314136245,walking
1420650474377,337.42542669509515,76.7268272786195,-113.50111079898838,walking
1420650474429,341.75851468977606,74.71840782040223,-115.23496995168915,walking
1420650474475,334.9053438227438,75.66832934858073,-107.43605424437126,walking
1420650474529,306.14811078457495,79.63891844545071,-81.30585679373816,walking
1420650474579,264.71524358639545,77.6968964013525,-39.93939965583796,walking
1420650474629,241.88448635326193,72.24571106589227,-21.662059582779403,walking
