timeStamp,x,y,z,gx,gy,gz
1420650456128,1.5975173214748501,-1.1548372671052813,-1.8942223862454295,4.09872360458374,-10.027664448492228,-5.238962145233154,walking
1420650456178,1.2075045159969477,-0.48297651852052653,-1.9792389031432567,4.304774658026173,-9.340828249093704,-4.82805743143931,walking
1420650456224,0.8995064152523875,-0.8022787246223538,0.1033739565663971,4.64759433517456,-9.488221398394927,-2.4805424661940894,walking
1420650456278,0.9771188664387911,1.8641487350210546,0.3801626983212307,4.990563649926707,-6.805966839544475,-1.831564233486913,walking
1420650456328,-0.003529657692936598,1.105529776970297,0.7052770247679203,4.213345986801657,-7.57645100743398,-1.0301051912169903,walking
1420650456378,-0.003529657692936598,1.105529776970297,0.7052770247679203,4.213345986801657,-7.57645100743398,-1.0301051912169903,walking
1420650456424,-1.4769707876428961,0.16000948803452775,0.16103252920564262,3.0425813972473144,-8.483404542088229,-0.8565256073882803,walking
1420650456478,-0.9852613294273614,1.0009625372324138,-0.0298849442688399,3.649810793304443,-7.630320910113677,-0.4628290924459346,walking
1420650456528,-0.6546581597734242,1.006485903763771,-1.2781953512266278,4.074332602105662,-7.505822204589843,-0.11731588134765625,walking
1420650456578,-0.21503933787168933,1.7661720526546238,0.6259612037297337,4.172345433497708,-6.827514946746826,2.378040725884959,walking
1420650456628,0.25846830962840467,1.2226252935655415,2.4183804081231353,3.9855976126739754,-7.793275895281881,3.4145804071288555,walking
1420650456678,0.14231966369552537,-0.7300712012194097,0.4408823207652196,2.9631238113845697,-10.1172975192748,0.7465420051574707,walking
1420650456728,0.8656268689390272,-2.64794465829581,0.712241968409717,3.106027668176219,-12.194865863744914,0.7975684554390143,walking
1420650456778,-0.6387169326674192,0.7159342470563947,2.487039226068556,0.9066543142456561,-8.963292319079487,2.179172496618703,walking
1420650456826,-0.7137662553675472,2.8134607991889116,0.6605630729682743,0.46357729644775386,-6.886472454889118,-0.17342998275756835,walking
1420650456878,-0.9798932995881885,5.650286691874265,4.159512712067365,-0.07077858657836913,-4.030638494873046,2.885312129565328,walking
1420650456927,-0.34949769360758365,-6.145235862663388,-1.587035967209935,0.266205297088623,-15.915006623077392,-2.172588332455419,walking
1420650456978,-0.34949769360758365,-6.145235862663388,-1.587035967209935,0.266205297088623,-15.915006623077392,-2.172588332455419,walking
1420650457028,-1.1909254293788223,-7.475536371919512,3.556840833184123,-0.7225999885559081,-17.25037259902954,2.921524575805664,walking
1420650457078,0.12633172050411812,-0.10503394393417984,1.6997491770677267,0.5994482315284665,-9.876530797488428,1.018283893585205,walking
1420650457128,0.9212095668859779,-1.0981420778717845,2.2276954853124917,1.3570633919646962,-10.856058734362945,1.3539210388183593,walking
1420650457178,0.22621272952137514,-0.2271170944825746,1.5082652128338814,0.6596025391067378,-9.985167606486472,0.6347626420836895,walking
1420650457228,0.06520469086959492,-0.18979639473939314,1.0327284523926674,0.4924573494068114,-9.94715950900102,0.14859014053344727,walking
1420650457278,0.015772654189623425,-0.15396916669066996,1.0758499473690986,0.42392332003497285,-9.910199477530083,0.17043723068237304,walking
1420650457329,0.10318441621051169,-0.20040402399878948,0.9921595645084976,0.4954501151817385,-9.9559884381501,0.07287351303100585,walking
1420650457378,0.044005958793917666,-0.16192092941273004,0.6894958835944532,0.4381389129417482,-9.942670764480717,0.0962169792175293,walking
1420650457428,0.05614375219608191,-0.14922362526454963,0.4285882545225322,0.4525041000697994,-9.939976967952633,0.03561374969482422,walking
1420650457478,-0.011066781478543997,-0.21301948594925924,0.24447010634895414,0.3869628513142641,-10.005967123811226,-0.08738836059570312,walking
1420650457528,-0.011066781478543997,-0.21301948594925924,0.24447010634895414,0.3869628513142641,-10.005967123811226,-0.08738836059570312,walking
1420650457578,-0.013771594874275615,-0.1267072575519327,0.23555481409067286,0.36840777703161,-9.920823354671382,-0.08005613627778366,walking
1420650457628,0.00043778131540730096,-0.1647115465119481,0.2180262447279878,0.3679588785979138,-9.959130425970256,-0.10549452891694382,walking
1420650457678,-0.08875719213034025,-0.17630842427071183,0.3091616280985996,0.26321255414658223,-9.97095234465655,-0.024690204620361325,walking
1420650457728,-0.14657531184600664,-0.22499938994254914,0.43312436358220874,0.17657239070283248,-10.019733911221287,0.07377133865356444,walking
1420650457778,-0.10061192624084651,-0.16337892793500794,0.3361232482496649,0.1792658493041992,-9.957334866056684,-0.07676409072875977,walking
1420650457825,0.41478188402075317,-0.5257038265476003,0.08775296525754965,0.6994061599731445,-10.307038183505274,-0.556352601645654,walking
1420650457873,0.8159845208264886,-0.9721933927353471,0.4291228728558868,1.34718734664917,-10.690559544604644,-0.7715314849853515,walking
1420650457927,2.1973813033305105,0.17797464044988154,-1.4321499414026737,3.353827613067627,-9.412504551696777,-3.1220389648437497,walking
1420650457978,-1.4266438913322985,2.060321003201604,-0.6987991339907049,-0.08170213165283202,-7.496993585968017,-2.4363994644165037,walking
1420650458028,1.5252227773755789,3.1891032070741057,1.441280465580523,2.9134441452026367,-6.423792984063923,0.08649053497314453,walking
1420650458078,1.5252227773755789,3.1891032070741057,1.441280465580523,2.9134441452026367,-6.423792984063923,0.08649053497314453,walking
1420650458128,-0.4018257006075233,-2.759224474349618,-0.9670938776392489,0.27997195663452146,-12.438176899719238,-2.389562821374461,walking
1420650458178,1.8080233815647662,0.7301104372512549,-1.8884842809848486,2.2355858001708984,-8.932766467108204,-3.506009056091308,walking
1420650458229,-0.11187619277806952,-0.3418692080231383,-0.02744678245265968,0.4122515800918452,-10.029460282400436,-1.4579191460319327,walking
1420650458278,0.6237641320768743,-0.19276329998727887,0.5240171521022916,0.955735375213623,-9.884461809683405,-0.9358335739135741,walking
1420650458328,0.2631724139324389,0.011895852713828207,0.1905921116943471,0.41808746490478516,-9.707888933781737,-1.1025298827682621,walking
1420650458378,0.6317528658084571,-0.489813123074919,0.6914555662948638,0.7149685072967782,-10.233715867260843,-0.4129997863769531,walking
1420650458428,-0.18261431948188692,-0.04395110506783239,-0.19807994669908657,-0.21039047545280773,-9.807098647949797,-1.1203367576156742,walking
1420650458478,0.1445991438016761,-0.3357764075733721,-0.07443274343805387,-0.0327706443565432,-10.103082239178567,-0.9338883033310063,walking
1420650458529,0.9066531452018767,-0.18169678451186044,0.23148696186356246,0.6337152519226074,-9.94386759131616,-0.6606500205993652,walking
1420650458578,0.9066531452018767,-0.18169678451186044,0.23148696186356246,0.6337152519226074,-9.94386759131616,-0.6606500205993652,walking
1420650458628,0.5319743216518312,-0.07930773819643072,-0.13097141780243254,0.15502455749511718,-9.830741462409076,-1.0993874839561526,walking
1420650458678,1.3590867510184645,-0.05565299583734013,0.26253755009500307,0.8942342470031232,-9.798420013991603,-0.7537246284042485,walking
1420650458728,1.3506791342876852,0.07187005790977273,-0.037451180555322205,0.6862379777770489,-9.657760415295673,-1.0685621147487545,walking
1420650458778,1.2556192161507904,0.12372179373404942,0.47028815573062743,0.40506906644292173,-9.592967364833736,-0.5460276526520028,walking
1420650458828,1.9883008921295404,-0.12380492370654828,0.5334061445532366,0.8349778289794921,-9.809493379332917,-0.4803366715362295,walking
1420650458878,3.711014911329746,-0.32789880606606603,0.22838979956582187,2.1951836471557615,-9.967360932568461,-0.7480383811950683,walking
1420650458928,3.6755309254944324,-0.6614195436671376,1.0560280063722283,1.7727566917419433,-10.231471449334919,0.07422025146484375,walking
1420650458974,1.0699104012522846,-1.9318387079343198,0.927401772589609,-0.9974843397278338,-11.430068070928751,-0.3687069825988263,walking
1420650459028,0.7675279484324157,-5.049845933043956,-0.48469665684401986,-1.301248602294922,-14.450204119873046,-2.3618799377441406,walking
1420650459078,-4.8570273592054845,0.028529031581280284,1.0224699470981955,-6.529586623791605,-9.320327516069414,-1.4212579605102538,walking
1420650459124,-4.8570273592054845,0.028529031581280284,1.0224699470981955,-6.529586623791605,-9.320327516069414,-1.4212579605102538,walking
1420650459174,-1.1557713330850004,0.11341493751951492,-0.4005323728613555,-2.4666262603759765,-9.235183835977828,-3.0567971157349643,walking
1420650459224,-0.7536808440614491,0.6730442227482796,2.534049106785655,-1.5614683952331543,-8.683919058990478,-0.2882020248413086,walking
1420650459274,-3.3027567665219304,1.7049404621005058,0.7706094747696072,-3.857208365985006,-7.650222492218017,-2.1179705705504865,walking
1420650459327,-2.2958947229221462,-0.11115246334709226,0.8398664778038859,-2.6919804551055653,-9.414898534161225,-2.2348376121520994,walking
1420650459378,-2.6355311669245363,0.03108576457609888,1.5170819948874412,-3.0192378579955546,-9.1506390236784,-1.9062332881651818,walking
1420650459428,-3.2749080978706475,-0.31473683441504835,2.4852654943943024,-3.6831800520081073,-9.393201154681295,-1.2005424949645995,walking
1420650459478,-1.4685229850322008,0.6792088097926229,1.3332231187045573,-1.9514239540984852,-8.305186064678802,-2.567781280517578,walking
1420650459528,-1.1601530553005635,-0.04292882194854319,1.7537978703804313,-1.7354969649383798,-8.949675224072113,-2.3093569926939903,walking
1420650459578,-1.5580901509717107,0.658478302583471,0.5293348399937152,-2.269553609289601,-8.2282727747377,-3.55598801574707,walking
1420650459628,-0.6462157639902084,1.3301676766566932,-0.19773780046422032,-1.4754267730712889,-7.590217959240824,-4.186411130789108,walking
1420650459678,-0.000537474227963321,1.707231057255715,-1.315181558318436,-0.7101800737942441,-7.407959357861429,-4.862025021362304,walking
1420650459729,0.4268267978079617,1.1410191696330905,-1.9188449324570596,-0.05057751007080078,-8.17455236353129,-4.945822225598246,walking
1420650459778,0.4268267978079617,1.1410191696330905,-1.9188449324570596,-0.05057751007080078,-8.17455236353129,-4.945822225598246,walking
1420650459828,-0.14079176914165728,0.6273062616631389,-1.3305382635347545,-0.4680664154273923,-8.817695369012654,-3.948786871746927,walking
1420650459878,-0.6602911972243338,-3.410747477902472,-2.4790955735877156,-0.9692027595520019,-12.94410134577006,-4.757278552599996,walking
1420650459928,-3.4875700208202,-4.449205852249264,-0.3787950632298365,-3.5972879030532203,-14.033164118194579,-2.4539071005890145,walking
1420650459978,-2.1428967028185726,4.3083670564949506,0.7852149232272059,-2.0958242645595453,-5.347748683166504,-0.9258077813964336,walking
1420650460028,0.7992644913677126,0.7529716728787869,3.1650349337443706,0.5895721770797856,-8.989479118933156,2.0645501652039586,walking
1420650460078,-2.138256037405878,-4.388225898368656,-4.197157967589796,-2.2367828736015127,-14.158560722406207,-5.034557032366842,walking
1420650460124,1.948596804381162,1.9412673382759094,2.648935715159774,1.9780594589841667,-7.849988693237305,2.100463007443212,walking
1420650460178,-0.7416749105777591,-0.12074238519761711,-2.3766341470226644,-0.75941087333014,-9.923068092257715,-2.667290341816749,walking
1420650460225,-0.7416749105777591,-0.12074238519761711,-2.3766341470226644,-0.75941087333014,-9.923068092257715,-2.667290341816749,walking
1420650460274,0.6277579509533942,1.0059466092552989,0.16201206002859397,0.4906617209945805,-8.79854124427475,0.008379705810546874,walking
1420650460328,-0.3680720456961542,1.3069611347228287,-0.9003984687212854,-0.5550058723449707,-8.49747060470581,-0.807893395299511,walking
1420650460378,-0.7718601324178278,0.9860555485449731,-0.13594574474943802,-1.1469721962859853,-8.805125664166361,0.26710314097749066,walking
1420650460428,-0.8708760216388851,0.2731946627856232,-0.40943570068720725,-1.5411176811218261,-9.484330364039447,0.3060088631561026,walking
1420650460478,0.0850311482113786,0.27868783510811623,-0.856313754735887,-0.8934861137832515,-9.427168963799998,0.14829086532592772,walking
1420650460528,2.3362058366529643,-1.68887005565688,-1.3996967015653847,1.0459668502807618,-11.340584930010884,-0.23777407930903136,walking
1420650460577,4.914762924337387,-1.9593977459892629,-2.0402013213671744,3.3466448619566855,-11.563545398004353,-0.8270470359802246,walking
1420650460628,1.0254583883244544,-2.727145913043618,0.14687555516790599,-0.6114193220276385,-12.34091245727539,1.1795931939056143,walking
1420650460678,1.8736339178554713,-2.778106577213108,2.491932843329012,0.4291606475830078,-12.475885283605754,2.6841993362426755,walking
1420650460728,-6.642308016955852,-2.935845946624875,-1.260810355053097,-7.624634388909861,-12.633453972625732,-2.338686182226613,walking
1420650460778,-2.263327647446841,-4.059574666500091,-1.4836903051562607,-2.3107038361591052,-13.721169714355469,-3.163488581085205,walking
1420650460828,0.6394873325180261,-0.7150229043651372,7.25619803994596,0.7082347466289298,-10.049960816778615,4.252101856176555,walking
1420650460878,0.6394873325180261,-0.7150229043651372,7.25619803994596,0.7082347466289298,-10.049960816778615,4.252101856176555,walking
1420650460925,-2.930597524577379,4.176124824172258,-0.7664091004703193,-3.238756295776367,-4.69892003326416,-4.9268181768555195,walking
1420650460978,-0.44967900987882164,2.823365814870596,3.3684234169140455,-1.2229881720611824,-5.671265182495117,-1.470339094543457,walking
1420650461028,-2.153954541797191,1.576062445513904,2.1769204068429766,-3.3481413110595195,-6.709151309911906,-2.931849424334615,walking
1420650461078,-1.7203445135898887,2.2028006980307397,2.139978038892895,-3.0864252151489255,-6.247369810839742,-2.645293705395609,walking
1420650461127,0.8092525822229683,2.262203757983446,-0.6354325772345065,-0.423923331451416,-6.566098052978515,-4.723310962677002,walking
1420650461178,1.0621128792438654,0.7888649701673537,-2.2918735045820475,-0.21697459851689635,-8.30144527071528,-5.741594856262207,walking
1420650461224,-2.925934793463349,-3.1728646044567226,-4.960908589440584,-4.385728382464498,-12.259509893091023,-8.347982346288859,walking
1420650461278,-0.03446292655873112,0.8309389288522303,-4.141588640581071,-1.5909469575080555,-8.211961910601705,-7.601889546203613,walking
1420650461328,-0.03446292655873112,0.8309389288522303,-4.141588640581071,-1.5909469575080555,-8.211961910601705,-7.601889546203613,walking
1420650461378,-4.882994159632921,-15.02424670112133,6.548107638257742,-6.153996092224121,-24.272267377582192,3.54326881942749,walking
1420650461428,1.9342368551172315,14.323760344696044,5.085289002346992,0.5804442649841308,4.761767242321372,3.380612890271097,walking
1420650461478,-2.4381994995757936,-5.602707194575667,-1.5329245839245615,-3.8256349777221677,-15.182829827880859,-3.103483901977539,walking
1420650461528,2.65820243293792,-1.37311030793488,-1.1310481029778718,1.6328456052917986,-11.013177999114989,-2.6102783599853514,walking
1420650461578,0.5661439004203305,1.8924562533557414,2.453188102132082,-0.43454763785097744,-7.808239801788329,1.4209586853027343,walking
1420650461628,-1.0452494227264075,0.7455842660412192,-3.1265660868793725,-1.8956091644287107,-9.0045927361086,-3.7440824106078594,walking
1420650461678,-1.033212801843509,0.633881840661168,1.9117510286733508,-1.867477294921875,-9.130736943817139,1.5559318769592791,walking
1420650461728,-0.5763818743834271,0.9337096405621618,-1.312919458605349,-1.305588056271337,-8.845078539044037,-1.4309843682220205,walking
1420650461777,0.7610659858766943,0.6321793475922197,-0.004081149529278627,0.19048866958618163,-9.157072942883149,0.11985972118239442,walking
1420650461824,0.15523401726102456,-1.6483346316508949,-0.7048876601241528,-0.29014729542387646,-11.443834876605123,-0.5627870003410149,walking
1420650461877,1.4911134408943354,-3.520008647610247,0.008125938257921371,1.506551430044294,-13.325677235357462,-0.12973580531382758,walking
1420650461927,1.4911134408943354,-3.520008647610247,0.008125938257921371,1.506551430044294,-13.325677235357462,-0.12973580531382758,walking
1420650461978,-3.8358778470560906,-4.107115877614915,1.5993189640693366,-3.4750339990478007,-13.867964495904744,0.7240963645935058,walking
1420650462028,-3.4776930621892213,0.017248990944545947,4.282876933668554,-3.547309062128467,-9.615862305226404,2.447472500964254,walking
1420650462078,-5.112015681231021,-0.7533247241001576,1.9081039043426513,-5.7083751986296845,-10.086472245965524,-1.042674822998047,walking
1420650462128,-2.1552105332076548,-0.02218884365814738,2.413470424249768,-3.110217521081492,-9.033173034369526,-1.336263801574707,walking
1420650462178,0.012072969696269137,0.8606281838688999,1.9549414972327648,-1.0390834851168387,-7.869591438525542,-2.386569996234029,walking
1420650462229,0.025848937068274243,1.8367391884393989,3.459470884539187,-1.1017816856163087,-6.862081087084859,-0.92565821685791,walking
1420650462278,0.7681270103041082,5.005872351282835,-0.09036124805980361,-0.33473931961059566,-4.0060979278564455,-3.7969045669334474,walking
1420650462328,-0.27232111308779566,0.5168480641905218,-3.6185604995161293,-1.0172363938262685,-8.899846340411528,-6.253205823516845,walking
1420650462379,0.6261573838889598,-3.781661103700101,-3.936718102160096,0.3721487205505371,-13.260435824640094,-6.438457176971435,walking
1420650462425,0.6261573838889598,-3.781661103700101,-3.936718102160096,0.3721487205505371,-13.260435824640094,-6.438457176971435,walking
1420650462478,-8.507325643765926,-7.733518030542135,1.016689683196321,-8.49133547893468,-17.29526388015747,-1.1611878782410174,walking
1420650462528,-0.6245783710692078,7.905630500960349,5.559412827250361,-0.7917325614929199,-1.824680940246582,4.349665573827922,walking
1420650462578,-0.5988456716585904,-5.19767794868648,0.16947180145001037,-0.7568669815505854,-14.976629209899901,-0.5499182120834477,walking
1420650462628,0.07046042400728911,1.1265450924701987,1.6048158079199493,0.14679448928833008,-8.678382321520894,1.7720084854568354,walking
1420650462678,1.358106069418043,-0.23680320671657099,-0.12609357349984346,1.4552256234984844,-10.023923745860252,0.4848258361816406,walking
1420650462728,-0.8454748922701925,0.27807624254841357,-1.4567900232709943,-0.907103167691431,-9.47086332676094,-0.39624030169062313,walking
1420650462778,0.7409888280097394,0.3550542317561805,-1.9592087992884217,0.3764882110595703,-9.340529010418802,-0.5333084197998047,walking
1420650462826,0.5049155978018418,-0.5344133123017847,-3.9448336040765044,-0.2659060584137216,-10.13375794794932,-2.0931308013916015,walking
1420650462878,3.4216794985443353,-1.8472279953584074,-3.2853210630744694,2.281973530401662,-11.38023933339864,-1.2870330299377442,walking
1420650462928,0.5745098699664697,-4.953516725623607,-0.032269074342842215,-0.3767874497344717,-14.569614927673339,1.6398785407024667,walking
1420650462978,-1.7707906523659824,-3.656636839932203,1.4122867185473442,-2.1267992257049304,-13.435062615966796,2.0649989318847655,walking
1420650463025,-1.7707906523659824,-3.656636839932203,1.4122867185473442,-2.1267992257049304,-13.435062615966796,2.0649989318847655,walking
1420650463078,-3.946002647855878,-1.7694693406343458,1.014947442638874,-4.074183001034521,-11.565490394592285,0.5768529624938965,walking
1420650463128,-0.6773206579584627,1.6777637013614177,5.165419354638457,-0.981323423722852,-7.89113903427124,3.040785746002197,walking
1420650463178,-3.5640512029543516,1.6791474108047781,-5.561383835062384,-4.456656898907572,-7.500734379931539,-8.893561049596965,walking
1420650463228,-1.5012668783791363,0.5179623455753549,0.6890266586475073,-2.6430490682739762,-8.32972688742373,-3.383455712481588,walking
1420650463274,-1.4400808805324137,3.9673648770973085,2.313969454925507,-2.578704825592041,-4.82341822733134,-1.8807948955260216,walking
1420650463328,0.38212782438173887,5.696086320018768,0.032358675155322994,-0.6241384452819824,-3.395726142120361,-3.50271690094443,walking
1420650463378,0.8926980504117905,-0.7103857460837811,-5.772237831807137,-0.04234744186401367,-10.086023333154246,-8.491335755212605,walking
1420650463428,-3.3973777087196706,-4.293500911274552,-4.384599816825985,-4.32602319776006,-13.614927015686034,-7.286154202270508,walking
1420650463479,-0.5232430989898741,1.169310613615811,-2.655876620338857,-1.5219640678405761,-8.240094218499959,-5.231929177856445,walking
1420650463529,-0.5232430989898741,1.169310613615811,-2.655876620338857,-1.5219640678405761,-8.240094218499959,-5.231929177856445,walking
1420650463578,-1.1233146591816097,-4.42343954282999,4.909185416465998,-1.8062755149841307,-13.984681534576415,2.838775127056986,walking
1420650463628,0.918357684586197,9.696787357267738,0.9109262194111942,0.06793547210693358,-0.0073322425842285155,-0.21921908950805663,walking
1420650463678,-4.466897868545353,-2.631036485853791,6.582766279184818,-5.623081947149709,-12.361412808990478,6.191106291021779,walking
1420650463728,2.0865539072193204,0.6591002338740974,-6.780600050836801,1.0420761995177716,-9.091232835620268,-6.678326283197803,walking
1420650463778,1.627894631820917,0.8671699336625636,1.8532628916084766,0.47105917663574215,-8.84777208897695,2.5255835493225605,walking
1420650463827,0.7269376524340361,0.1012354375672061,-2.048185598119348,-0.6640916124206035,-9.51964532258394,-0.7543231605529784,walking
1420650463878,-1.078641039392352,-1.6704083701625465,-3.8003126126781104,-2.887556839752197,-11.12480794378072,-1.9261350894652305,walking
1420650463928,5.262858569127321,-3.498409394742548,-3.9486628069758414,3.23067586517334,-12.909236368615925,-2.084002907562256,walking
1420650463978,2.6251068035438654,-5.6334027770906685,-1.0639482049122453,0.8782230964660644,-15.199888514709471,0.20141221466064452,walking
1420650464028,-0.6946441332031041,-2.0096813876800237,1.7562888104133307,-1.7422306205749511,-11.759719858141988,1.6578350303207523,walking
1420650464078,-5.631133663114905,-4.9795168437987565,1.932837217452377,-6.213252619845606,-14.71596050415039,0.9163806854248047,walking
1420650464128,-5.631133663114905,-4.9795168437987565,1.932837217452377,-6.213252619845606,-14.71596050415039,0.9163806854248047,walking
1420650464178,0.20305167069705202,1.5443332821674645,8.11318720972538,-0.10100538253784179,-7.810783494921774,5.187487101800739,walking
1420650464228,1.936437433901429,4.198275281181931,-3.0332509665831924,1.1812393171448259,-4.63502477645874,-7.2252516975402825,walking
1420650464278,-2.0453985977493225,1.9019690548494457,2.645141291312873,-3.056647258935496,-6.62400809789449,-2.093579714202881,walking
1420650464328,-1.0111414744846523,5.557911190515756,2.8014097113892436,-2.1574749710083005,-3.0816368118286133,-1.6946458625793457,walking
1420650464378,1.8750626354843376,6.386760307481884,-0.6145877229306846,0.7227496992249042,-2.7287913421630856,-4.042310301031544,walking
1420650464428,-1.4637936184227465,-7.829004941919446,-8.741365870308876,-2.637362839331105,-17.041927416992188,-11.89020370249003,walking
1420650464478,-0.5543417093478142,2.8258205145463346,-5.4228813733011485,-1.8855834449768065,-6.354360551397502,-8.604461491394042,walking
1420650464528,-3.844949626784026,-7.333097739753127,10.204199703788756,-4.791246507849172,-16.779762335205078,7.747486934661865,walking
1420650464578,-0.14024113125526347,6.514079111927748,1.0035717698827384,-1.2201450301902834,-3.055450231170654,-0.8479963005065917,walking
1420650464628,-0.7001536904048175,0.3695580099375918,5.656970699682831,-2.0699368997436016,-9.29922899524849,4.757727684606984,walking
1420650464678,0.556627263001725,-0.8568508572872727,-4.2446869037449355,-0.6296750366210937,-10.587758510821685,-4.513967900218162,walking
1420650464728,0.556627263001725,-0.8568508572872727,-4.2446869037449355,-0.6296750366210937,-10.587758510821685,-4.513967900218162,walking
1420650464778,2.110400646752864,1.1472797643978148,0.5746370765427127,0.8473977500915527,-8.576030273614451,0.7547720733642578,walking
