timeStamp,x,y,z,gx,gy,gz
1420650333448,,,,,,,standing
1420650333448,,,,,,,standing
1420650333448,,,,,,,standing
1420650337086,0.011400600559770827,-0.02040229131822707,0.07280822467587422,0.28281506539773543,-0.2705447807477903,-9.726892979099532,standing
1420650337136,0.011400600559770827,-0.02040229131822707,0.07280822467587422,0.28281506539773543,-0.2705447807477903,-9.726892979099532,standing
1420650337191,0.011400600559770827,-0.02040229131822707,0.07280822467587422,0.28281506539773543,-0.2705447807477903,-9.726892979099532,standing
1420650337239,0.011400600559770827,-0.02040229131822707,0.07280822467587422,0.28281506539773543,-0.2705447807477903,-9.726892979099532,standing
1420650337291,0.011400600559770827,-0.02040229131822707,0.07280822467587422,0.28281506539773543,-0.2705447807477903,-9.726892979099532,standing
1420650337341,0.0415320566607872,-0.10326689772903919,-0.009255873298790539,0.2069488105663331,-9.789890588378906,-1.5298948300154471,standing
1420650337391,-0.03823449696971802,-0.11738328402806072,-0.043039045423944475,0.11656768647899152,-9.79976685289014,-1.5915455216228263,standing
1420650337441,0.03365998984512407,-0.09171515601994469,-0.003946796830440871,0.18450316086921373,-9.773580253965873,-1.5560814003986072,standing
1420650337491,0.0040811749308646535,-0.1181836132260505,-0.04055076770558953,0.15128361483242334,-9.798868561476702,-1.6003741722106932,standing
1420650337541,-0.005137425108070601,-0.10738110984852536,-0.0184958389256848,0.1339256570774567,-9.788393974879291,-1.5770306649249746,standing
1420650337589,0.0021857506797074164,-0.13854540585381908,-0.037427756297250744,0.12539631608914423,-9.820267295936773,-1.5928922349404893,standing
1420650337641,0.08713902547713369,-0.10603322977037169,-0.020572373488394077,0.1967734489440918,-9.788094727071234,-1.5749357590219355,standing
1420650337691,0.23273005725983528,-0.011980753376660868,-0.226671889732033,0.2986766525379149,-9.696217256629048,-1.7699135772705077,standing
1420650337741,0.23273005725983528,-0.011980753376660868,-0.226671889732033,0.2986766525379149,-9.696217256629048,-1.7699135772705077,standing
1420650337791,0.05518217258835211,0.2633639909817837,0.2075024760934524,0.04429273185453494,-9.422979129161034,-1.3238438987289554,standing
1420650337841,-0.23135414753044023,-0.20633438216214997,0.03548121848949231,-0.2870049194446532,-9.891494430000241,-1.5023615326148922,standing
1420650337891,-0.01577134700688184,-0.07592405514146666,0.03550566794415936,-0.07466916541776736,-9.760561540410178,-1.5055038766280746,standing
1420650337941,-0.003941248153655033,-0.1320755157199688,-0.01882553210435435,-0.06314706850121,-9.81697486679526,-1.5581763496841303,standing
1420650337991,-0.0006871076932624419,-0.15703549545872955,0.01000014319429756,-0.06090250694216047,-9.841366106735356,-1.5328876163399718,standing
1420650338041,0.016498964878398692,-0.18590282136695457,-0.02411907878507627,-0.04818330955228885,-9.868001143546868,-1.5807715981691026,standing
1420650338091,0.012627089597826125,-0.10025027158791198,-0.007629833295560092,-0.06120177879609982,-9.780613148277345,-1.5746365734334946,standing
1420650338141,-0.028086580476828382,-0.08365185008165427,-0.033130570559983606,-0.11103110427303473,-9.762955573106975,-1.6062100547403446,standing
1420650338191,-0.04381845056491438,-0.17718171824021264,-0.05304685932639986,-0.1268926925548585,-9.856778871254157,-1.624316225344874,standing
1420650338238,0.00025568002091276863,-0.17635102130342273,0.006253962952893925,-0.08035539585904662,-9.856180229507572,-1.5637129421648859,standing
1420650338287,0.00025568002091276863,-0.17635102130342273,0.006253962952893925,-0.08035539585904662,-9.856180229507572,-1.5637129421648859,standing
1420650338339,0.005485924593554227,-0.1037005307727959,-0.04050485990436282,-0.07317278424277028,-9.783605726822605,-1.6101005936221917,standing
1420650338391,-0.02144193656427087,-0.12902870450313203,0.013654574048618086,-0.10369886168880621,-9.81009183841641,-1.5485995647347472,standing
1420650338440,-0.12244777347655035,-0.12110038658874109,-0.09573045607591048,-0.21009119567871093,-9.804255524345207,-1.6446668481246567,standing
1420650338491,-0.022834982374846,0.3784525699350983,0.05328863675959874,-0.1143231338390382,-9.306411709826811,-1.4847043364704353,standing
1420650338541,0.7387171567507088,2.079920022162795,0.49275556973498313,0.39818570013735444,-7.599794619750976,-1.042674859530665,standing
1420650338591,0.14102264615492893,0.936093101632595,-0.3100413335425779,-0.5110123985732905,-8.72117882232666,-1.8855834084441885,standing
1420650338641,-1.4090534357145428,9.655792499056458,0.8485456049524247,-2.098517755126953,0.057610477447509766,-1.0408791717529295,standing
1420650338691,0.6708796651255339,-0.8542864136267453,0.4015706664005294,-0.28042086944580075,-10.479420739569141,-1.2177507828643546,standing
1420650338741,-1.042852371522039,-3.9602664432689547,0.7121470566678791,-2.320879234313965,-13.592032170049846,-0.6168062757629901,standing
1420650338791,-0.1350791362490505,-7.966853908208012,0.29308486497942354,-1.573289838995412,-17.591097422790526,-0.9217676026275381,standing
1420650338841,-1.6238162764661013,0.735026923930645,0.20149262295309453,-2.8574796813964842,-8.923638500213622,-0.964115117556788,standing
1420650338891,-1.6238162764661013,0.735026923930645,0.20149262295309453,-2.8574796813964842,-8.923638500213622,-0.964115117556788,standing
1420650338941,1.8193297884769737,-1.1006485807999968,0.4457826600274071,0.6391022056579589,-10.764180734197796,-0.7347205979278311,standing
1420650338991,-0.1559081901955418,-0.4070163280531764,-0.1860552171833813,-1.3717278953994623,-10.065373709161578,-1.3727753768920898,standing
1420650339041,-0.09872333601526916,0.01056105702117784,0.2395047755591571,-1.3162123626708984,-9.629179886422596,-1.088463929748535,standing
1420650339091,0.5572584735773504,0.30034740332830695,-0.7059262824568897,-0.6706757400512695,-9.333794989456049,-2.0645500921387225,standing
1420650339141,-0.041842008525948035,-0.05289070521688554,0.17429186028391122,-1.268477999037574,-9.686790521417022,-1.1872247482299805,standing
1420650339191,-0.10277678525769152,-0.066207086544903,0.096041513052769,-1.3305775817649903,-9.6998087965813,-1.266532641690038,standing
1420650339241,-0.06018978075045161,-0.09966837091357447,0.15096456891405396,-1.2909235619697252,-9.732279900868841,-1.215955213817628,standing
1420650339291,-0.0747780406112317,-0.09200661324718966,0.03640455529593164,-1.3120225188987795,-9.724199625529442,-1.327584873072279,standing
1420650339342,-0.0747780406112317,-0.09200661324718966,0.03640455529593164,-1.3120225188987795,-9.724199625529442,-1.327584873072279,standing
1420650339391,-0.07696329396213404,-0.10042438604580238,0.022132729556737465,-1.3278841231636236,-9.731831216386425,-1.3349171088066416,standing
1420650339441,-0.1272287058764603,-0.1007281273658853,0.04774736011221539,-1.3887866644264664,-9.730933180701314,-1.3079823355633067,standing
1420650339491,-0.12301257688561454,-0.0836065313688945,0.022292059720738323,-1.3989619027511215,-9.71252797463457,-1.3290811943109495,standing
1420650339541,-0.13095967256571164,-0.0708699500896735,0.013898131305305286,-1.4173674102119636,-9.698611828181962,-1.33596457203296,standing
1420650339591,-0.01930390162226977,-0.09770053230617194,-0.04402890127808787,-1.3150153280561905,-9.724050079257227,-1.3949216783164533,standing
1420650339641,0.028054724033840465,-0.10894784770859404,-0.03668662364032352,-1.2629413643159786,-9.735572119947802,-1.3901333229452022,standing
1420650339691,0.058474341434962114,-0.07914433692879974,-0.05473525080475956,-1.2250831213467055,-9.706692153753712,-1.4086884383270517,standing
1420650339741,-0.033282064477400855,-0.14529413119535892,-0.01685363152647624,-1.3114239319511223,-9.773580199166945,-1.3706804161901236,standing
1420650339791,-0.05653245925272349,-0.05158571899896487,0.06588868651180528,-1.3368623382900142,-9.680505408698972,-1.2813467370627913,standing
1420650339841,-0.09021375674735754,-0.09016631914274767,0.12155329972170292,-1.3798083077361807,-9.720757741447258,-1.2047324209351091,standing
1420650339891,-0.04638481218789238,-0.05717074802310671,0.030668121402629183,-1.3521253190745832,-9.688436124066426,-1.2747627350130002,standing
1420650339941,-0.01612601251331507,-0.11423028162354602,-0.04714894212791696,-1.334767355896806,-9.746495774620119,-1.3320738938705063,standing
1420650339991,-0.01612601251331507,-0.11423028162354602,-0.04714894212791696,-1.334767355896806,-9.746495774620119,-1.3320738938705063,standing
1420650340041,0.021470740250358358,-0.12285030812914483,-0.004135115626908373,-1.3012486662270035,-9.755324475440336,-1.283292151492543,standing
1420650340091,0.11457564272880554,-0.11462102537364698,-0.027537881102482786,-1.2032359718322754,-9.748291124471137,-1.3027450102985603,standing
1420650340141,0.10598901616930961,-0.10873371176756917,-0.002532747618565918,-1.1997943069458008,-9.744849450451508,-1.271620371021042,standing
1420650340191,0.023784850995184386,-0.1456196916216053,0.10842510247612372,-1.2768576021001323,-9.783755537956301,-1.1505635901077649,standing
1420650340241,-0.11787704976121895,-0.1515884820992127,0.06720274651874787,-1.4245500151924322,-9.790937795876898,-1.1761515929512214,standing
1420650340291,-0.07379968796521424,-0.12345616506780498,0.09934378773486241,-1.3863923988342284,-9.763254976178658,-1.1342529817000961,standing
1420650340342,-0.04958495080291759,-0.07444742955053224,0.10163112235390581,-1.3676876572650625,-9.714024122343305,-1.127818610404199,standing
1420650340391,-0.02641844861849677,-0.04202543880145531,0.11262371407658793,-1.3581108506244373,-9.679458105302858,-1.118990064847609,standing
1420650340441,0.04436094167747069,-0.06688431908618658,-0.023238428059604483,-1.299153707808326,-9.701753857101313,-1.2620435797926155,standing
1420650340491,0.04436094167747069,-0.06688431908618658,-0.023238428059604483,-1.299153707808326,-9.701753857101313,-1.2620435797926155,standing
1420650340541,-0.06937128163028973,-0.09414713240722193,-0.043105804216954854,-1.4206593415965558,-9.726144914378319,-1.2957119561568833,standing
1420650340591,-0.005305366695145494,-0.043053859400586224,-0.13734393937587738,-1.3645452624487078,-9.672873712810711,-1.3980641319274902,standing
1420650340641,0.049527421062556094,-0.11391099567445925,-0.12157359359106049,-1.3103764915576903,-9.741856871906249,-1.3958196226700208,standing
1420650340691,0.06324626854450907,-0.09190621247948147,-0.04168326973370276,-1.289127979223267,-9.720458822432764,-1.319354743216699,standing
