timeStamp,x,y,z,gx,gy,gz
1420651451260,0.10311401785542257,0.2293230618279427,-0.6520625172570348,2.8300959725089836,-7.053617439093068,-6.626401715032756,standing
1420651451309,0.10311401785542257,0.2293230618279427,-0.6520625172570348,2.8300959725089836,-7.053617439093068,-6.626401715032756,standing
1420651451360,0.10311401785542257,0.2293230618279427,-0.6520625172570348,2.8300959725089836,-7.053617439093068,-6.626401715032756,standing
1420651451411,0.10311401785542257,0.2293230618279427,-0.6520625172570348,2.8300959725089836,-7.053617439093068,-6.626401715032756,standing
1420651451461,0.10311401785542257,0.2293230618279427,-0.6520625172570348,2.8300959725089836,-7.053617439093068,-6.626401715032756,standing
1420651451511,0.07321278232219629,1.2604283699981869,-0.7031726728998124,2.0231003571662587,-4.08765056803599,-8.688557678576558,standing
1420651451561,-0.7561557828076183,2.6055539618119594,-1.7277711564593017,1.0893617553710937,-2.957736583654582,-9.589974603625386,standing
1420651451612,0.4280048651440069,1.6636315695039927,-0.5311347655551508,2.3255179634978993,-4.172944002179056,-8.179939792190678,standing
1420651451660,-0.027029945280076934,1.869995853614062,-1.1746581121236086,1.9065326638374012,-4.3941083805359895,-8.467991996765136,standing
1420651451711,0.3066856664391234,0.2998606244583614,-0.5331364607663824,2.3086089873382822,-6.137985142616461,-7.654711510732956,standing
1420651451761,0.13888999064094387,1.2726548143647611,-1.071516886600852,2.0908862282020504,-5.229684759930521,-8.148216437530516,standing
1420651451811,0.12295755876274779,1.197266103642434,-1.1192748822715133,1.9054852645431644,-5.417180677441507,-8.136544923632965,standing
1420651451861,-0.11521492701303213,1.2819371681034564,-1.1711433820009232,1.7658733985016122,-5.211728101348877,-8.274959487915039,standing
1420651451911,-0.11521492701303213,1.2819371681034564,-1.1711433820009232,1.7658733985016122,-5.211728101348877,-8.274959487915039,standing
1420651451961,0.16390949114775283,0.556811277799122,-0.9144177147887647,2.0088848852737806,-5.827935936294682,-8.12562101323232,standing
1420651452008,-0.17474619818897916,0.5706934534834698,-0.9815929431129247,1.7149965584243647,-5.738751559127681,-8.247276604284718,standing
1420651452059,0.04710113919712603,0.4293677144624293,-0.6733219437111169,1.9192518327575177,-5.816114236804098,-7.998578906835988,standing
1420651452108,0.382996716170758,0.5839978292798623,-0.6535970333479344,2.2788310676574706,-5.542127674722113,-8.072948576708882,standing
1420651452161,-0.020633629555802325,0.5098179828906432,-0.4380406675985083,1.9167080597089718,-5.56487310195025,-7.888894433682225,standing
1420651452211,-0.1635223915263079,0.4217061668585986,-0.2875191754099913,1.7548001244918443,-5.617545355810597,-7.772027373814303,standing
1420651452261,-0.08695352197554894,0.4235938437687233,-0.05163723455707077,1.720682759967772,-5.5573907833708445,-7.610119600710668,standing
1420651452311,-0.34667880026195197,0.36868276147302237,-1.2807654939755797,1.5125368622710929,-5.597044675301946,-8.83879368662089,standing
1420651452361,0.12878442001901566,0.39748463919591154,0.3108528325885534,1.9508255132813006,-5.565770854507573,-7.258171970367431,standing
1420651452411,-0.5674248436089605,0.2098042319634929,-0.41127413162812587,1.290325130285695,-5.819406373684667,-7.919121120043844,standing
1420651452462,0.0493320263546193,0.3574913592426106,-0.1577493428165093,1.9832967865322018,-5.725583523062057,-7.602637478494085,standing
1420651452511,0.0493320263546193,0.3574913592426106,-0.1577493428165093,1.9832967865322018,-5.725583523062057,-7.602637478494085,standing
1420651452561,0.09469593452955595,0.31241233699023724,-0.505080323376879,2.056020703058643,-5.831676693725585,-7.892485991900786,standing
1420651452611,0.1314605804257095,0.19791122080236673,-0.06093699152171612,2.170044529724121,-6.002412907354533,-7.38012661743164,standing
