timeStamp,alpha,beta,gamma
1420651455012,263.5092332762186,28.893430857898352,37.128008881175035,sitting
1420651455063,261.1753945178602,27.310102305529558,35.53816757190243,sitting
1420651455112,259.9974427580515,27.15121614485223,32.006081172413325,sitting
1420651455162,265.28121879076775,22.31333072135091,26.99724327115823,sitting
1420651455212,265.4211696223909,18.03295164115803,34.41004077626871,sitting
1420651455262,265.0096985952895,16.87032998189168,36.73745410712607,sitting
1420651455312,265.0096985952895,16.87032998189168,36.73745410712607,sitting
1420651455362,263.7345930685275,16.49770763133043,36.34911471440459,sitting
1420651455414,263.04209206145686,11.16872238697055,34.15986950449472,sitting
1420651455465,262.5905152720125,11.689640632837833,34.16580751737158,sitting
1420651455512,262.6707478938373,11.531942075191933,34.40396463867253,sitting
1420651455563,262.6860409338082,11.572151376685254,34.25218681990439,sitting
1420651455613,262.72258996922756,11.557597656687081,34.140267393659094,sitting
1420651455664,262.77389660311144,11.474896829927864,34.16012483361229,sitting
1420651455713,262.57883040859934,11.080923268984943,35.31841534455138,sitting
1420651455764,262.3633389016474,10.572359673681799,36.97665596174303,sitting
1420651455814,262.33889241815046,10.47153967276437,37.072909131811414,sitting
1420651455874,262.3807863346344,10.491163555416236,37.1014361500653,sitting
1420651455915,262.3807863346344,10.491163555416236,37.1014361500653,sitting
1420651455978,262.418466824637,10.443133739397387,37.15417623567256,sitting
1420651456014,262.49354176218463,10.368675478963475,37.253358052459845,sitting
1420651456063,262.50306580556764,10.320518839288484,37.48899101012241,sitting
1420651456114,262.5458192625686,10.214012806934273,37.594329905379894,sitting
1420651456163,262.62153989168,10.086531816953412,37.70534870285833,sitting
1420651456212,262.58717139392775,9.892427795743599,37.65221771219137,sitting
1420651456262,262.54208557306293,9.691130433793674,37.59679059498154,sitting
1420651456312,262.4917988842333,9.48462057348256,37.45171071722547,sitting
1420651456362,262.4917988842333,9.48462057348256,37.45171071722547,sitting
1420651456412,262.3702724763423,9.336640710997218,37.254341259311204,sitting
1420651456462,262.1405525630019,9.150007499297995,37.18283617324418,sitting
1420651456512,261.8877678205483,8.866616540769586,37.25722072787169,sitting
1420651456562,261.6474514332885,8.519129154000519,37.42938475156842,sitting
1420651456612,261.44314012060465,8.175808294413788,37.585698585122636,sitting
1420651456662,261.2858611816518,7.824425625337792,37.71596810182809,sitting
1420651456713,261.2178147819719,7.448256995398694,37.8075482430041,sitting
1420651456763,261.21677138697873,7.083904220511462,37.74691503037054,sitting
1420651456813,261.283537477115,6.721219468523415,37.649645956606705,sitting
1420651456861,261.4258937953307,6.475187450337786,37.51234064262705,sitting
1420651456913,261.4258937953307,6.475187450337786,37.51234064262705,sitting
1420651456962,261.45461126738587,6.096508084024026,37.51126702656495,sitting
1420651457012,261.28234976918685,6.0231139665010796,37.67312972524281,sitting
1420651457062,261.2252502315276,6.302166540459368,37.73679216143153,sitting
1420651457112,261.3467310866642,6.625773308981146,37.80396830943495,sitting
1420651457162,261.60716675448396,6.5756485236027205,37.84892353677365,sitting
1420651457212,261.705287932594,6.448202712662277,37.7688515929526,sitting
1420651457262,261.64501879112726,6.411078091400609,37.624367773839516,sitting
1420651457312,261.68855519556377,6.542445373227796,37.62939315054882,sitting
1420651457360,261.7550765063091,6.775876985968173,37.72981481888434,sitting
1420651457414,261.85165683195856,6.994621095670297,37.65429164792004,sitting
1420651457462,261.9162090040423,7.086625207283101,37.55645245916176,sitting
1420651457512,261.9162090040423,7.086625207283101,37.55645245916176,sitting
1420651457562,261.93200928177185,7.113438208879531,37.50824660310167,sitting
1420651457612,261.8816773856448,7.120820479510913,37.43484663785358,sitting
1420651457665,261.8360151044753,7.067472442265256,37.31928049013113,sitting
1420651457712,261.73349860707526,7.070307320959264,37.241119575550925,sitting
1420651457765,261.70341131966643,7.108334128290837,37.20236952848198,sitting
1420651457813,261.7081954793753,7.129190087361151,37.11266080718172,sitting
1420651457863,261.82314946006716,7.12052070801854,36.95611365552287,sitting
1420651457913,262.0168840840333,7.035712100125137,36.87888021595666,sitting
1420651457965,262.22939840651685,7.004163691394418,36.79460688159181,sitting
1420651458014,262.22939840651685,7.004163691394418,36.79460688159181,sitting
1420651458062,262.4341051841988,6.885445702759776,37.01702489322796,sitting
1420651458112,262.4702234519002,6.827412654836045,37.26205665636679,sitting
1420651458163,262.42497612428,6.892465395947984,37.49034782461286,sitting
1420651458213,262.2318219763563,6.936431920783349,37.550606862179734,sitting
1420651458262,262.02579143253666,6.910840439842261,37.49119908630964,sitting
1420651458312,261.9717764920784,6.827020592298573,37.300002820292185,sitting
1420651458362,261.89173834141576,6.6137148608238165,36.989339336123386,sitting
1420651458412,261.95284138600005,6.164383104429873,36.981735639165244,sitting
1420651458462,262.28720719024653,5.762943208636352,37.04868752409503,sitting
1420651458513,262.67572466407046,5.433442947827734,37.00338845940029,sitting
1420651458562,263.075488061099,5.161152576639642,36.98169738366849,sitting
1420651458612,263.075488061099,5.161152576639642,36.98169738366849,sitting
1420651458665,263.3859133508768,4.95837125300817,36.97728279446665,sitting
1420651458712,263.5502370684241,4.755975169206296,37.091732178775075,sitting
1420651458763,263.5458690918731,4.644465394584871,37.167563987883156,sitting
1420651458812,263.5079163592665,4.6015895644503795,37.14799481753947,sitting
1420651458863,263.5201977723106,4.6045859919142185,37.07516581436928,sitting
1420651458913,263.5834199849188,4.622112034158845,36.989420788151016,sitting
1420651458964,263.64602757441804,4.62874289119606,36.94406803013122,sitting
1420651459014,263.66520020217405,4.619153227183167,36.93426320714401,sitting
1420651459064,263.6554484729216,4.6093010694902,36.95856372158129,sitting
1420651459114,263.6491162851925,4.603490986498799,36.95850018098335,sitting
1420651459163,263.6491162851925,4.603490986498799,36.95850018098335,sitting
1420651459212,263.6577517971219,4.599924464906437,36.958810595509014,sitting
1420651459262,263.67580273710166,4.603148078343709,36.949808445809715,sitting
1420651459313,263.69279396151205,4.592642599564542,36.97454117373335,sitting
1420651459362,263.729691507346,4.578393086021742,36.993077015370105,sitting
1420651459415,263.743449224392,4.565157748527743,36.98212144167741,sitting
1420651459463,263.7475763298023,4.544781172854353,36.95123334046462,sitting
1420651459513,263.761369510164,4.542402585931768,36.94952118451845,sitting
1420651459562,263.77447663805646,4.543086554703439,36.91824792085548,sitting
1420651459612,263.77177318621284,4.545930326081422,36.86874416647946,sitting
1420651459662,263.7759961545435,4.536436213767949,36.83565035903179,sitting
1420651459712,263.7759961545435,4.536436213767949,36.83565035903179,sitting
1420651459763,263.79562443545575,4.523616079686086,36.810066856081065,sitting
1420651459812,263.8248615418179,4.52183892176663,36.82151351111161,sitting
1420651459862,263.8577614985595,4.5218293870855435,36.83866469978047,sitting
1420651459913,263.89050105025547,4.52701729124329,36.86445963427376,sitting
1420651459963,263.9207514013827,4.523457765191132,36.86407304494278,sitting
1420651460013,263.93399862911906,4.516168195782834,36.86405570981403,sitting
1420651460064,263.94944424431117,4.511840897163934,36.87487257238693,sitting
1420651460114,263.96142959856303,4.511788499853709,36.88232169614344,sitting
1420651460162,263.976494391475,4.51872935170331,36.881239408370284,sitting
1420651460212,264.00026765997734,4.526338022865603,36.90488694469942,sitting
1420651460262,264.00026765997734,4.526338022865603,36.90488694469942,sitting
1420651460312,264.0083518202818,4.51214560667156,36.906203034974425,sitting
1420651460362,264.03686461261753,4.498460419566187,36.935705961754394,sitting
1420651460412,264.0690594058551,4.468915087409239,36.92837092488541,sitting
1420651460462,264.09476000104695,4.441234038122133,36.91067531553221,sitting
1420651460514,264.1058150030085,4.424167455534742,36.892246945799904,sitting
1420651460562,264.10057848219697,4.3988045335770565,36.85339302245813,sitting
1420651460612,264.1090575750825,4.381153862870368,36.8330254335845,sitting
1420651460663,264.13221531821034,4.36277360035061,36.83785337795514,sitting
1420651460712,264.156766242892,4.3602966527549,36.83976539331965,sitting
1420651460762,264.169276360779,4.354077248911569,36.811991864728306,sitting
1420651460812,264.1621478919439,4.35102386964291,36.80616463633298,sitting
1420651460863,264.1621478919439,4.35102386964291,36.80616463633298,sitting
1420651460913,264.15356284187806,4.353299069177934,36.801274998451156,sitting
1420651460964,264.1616233929972,4.3489111269183525,36.788435521764924,sitting
1420651461010,264.18595146107634,4.34916730048135,36.78512746144578,sitting
1420651461065,264.21512967794513,4.354472150994997,36.78651204950631,sitting
1420651461114,264.24117740178224,4.366755363982392,36.79054271265188,sitting
1420651461160,264.2508149701195,4.369362817531936,36.7791938383987,sitting
1420651461212,264.25032818573817,4.3702346126814975,36.77193200896469,sitting
1420651461263,264.249915555835,4.36277322769235,36.77778925719217,sitting
1420651461312,264.25287100057835,4.3632885097079495,36.779641306931524,sitting
1420651461362,264.25287100057835,4.3632885097079495,36.779641306931524,sitting
1420651461412,264.26522205734983,4.359690856602563,36.78383796756094,sitting
1420651461463,264.278431911668,4.3533023294378,36.7727068138509,sitting
1420651461512,264.2759536356094,4.352278470712161,36.770270261282825,sitting
1420651461562,264.28342665785016,4.352012517629686,36.77649573002063,sitting
1420651461612,264.2948374571094,4.345419784892713,36.78063208802964,sitting
1420651461662,264.3081128833709,4.349493960683708,36.77085953684152,sitting
1420651461712,264.3208959824655,4.35366817900318,36.75113404575672,sitting
1420651461762,264.32767567591424,4.359933789500861,36.744791240673734,sitting
1420651461812,264.32106281668854,4.363721648400632,36.73511183490249,sitting
1420651461862,264.31511536759393,4.352674853139633,36.722471956506915,sitting
1420651461912,264.31960101902814,4.349947691200864,36.70795402212978,sitting
1420651461963,264.31960101902814,4.349947691200864,36.70795402212978,sitting
1420651462013,264.3379357965691,4.352994708079717,36.70532078054738,sitting
1420651462063,264.3566249642424,4.36326664022914,36.69646027696667,sitting
1420651462113,264.3684748754692,4.3635606757895165,36.68120702249862,sitting
1420651462164,264.3882318334451,4.370806867793461,36.66910649761391,sitting
1420651462213,264.4045753801676,4.379186119095315,36.662092924817294,sitting
1420651462263,264.40778086416054,4.382171630349898,36.65240042846642,sitting
1420651462312,264.4206250449755,4.386714286151994,36.64029805063716,sitting
1420651462362,264.4354719655274,4.3896064147194345,36.64426440213862,sitting
1420651462412,264.44421815840553,4.399322008041097,36.63960060436497,sitting
1420651462462,264.44421815840553,4.399322008041097,36.63960060436497,sitting
1420651462512,264.4573774595552,4.397695374716567,36.650595090724124,sitting
1420651462562,264.47489110275336,4.403128912432783,36.656718412920426,sitting
1420651462613,264.498186109156,4.408448471028687,36.63685827956386,sitting
1420651462662,264.5195826102117,4.416342851832374,36.630180215563584,sitting
1420651462712,264.53322407867665,4.41645142817441,36.63158044056785,sitting
1420651462762,264.54350299975664,4.4167267789839855,36.63248679170428,sitting
1420651462812,264.55677577135236,4.417012512110263,36.63889306029234,sitting
1420651462865,264.5740975077296,4.420074604365163,36.65395278382909,sitting
1420651462912,264.59175723974965,4.422530887680608,36.67447541183496,sitting
1420651462963,264.5927439181858,4.424902188010397,36.68592157818482,sitting
1420651463012,264.5798750888867,4.426830164365734,36.70040245243983,sitting
1420651463063,264.5798750888867,4.426830164365734,36.70040245243983,sitting
1420651463113,264.5673103377986,4.419547209515629,36.687792632967614,sitting
1420651463164,264.56143176025506,4.408425971001701,36.68690481159486,sitting
1420651463213,264.55346554291884,4.402379453765433,36.68531824335321,sitting
1420651463264,264.54746718319063,4.398697773006951,36.679184013036256,sitting
1420651463312,264.5467142003746,4.394636338600912,36.661968079841216,sitting
1420651463362,264.5503221670306,4.391759341220262,36.6445175901634,sitting
1420651463412,264.53879529871244,4.393515924354139,36.63663035555909,sitting
1420651463463,264.5277776267084,4.401633555747377,36.63985765914155,sitting
1420651463512,264.5288806924473,4.404343832646826,36.6419840684968,sitting
1420651463562,264.5288806924473,4.404343832646826,36.6419840684968,sitting
1420651463612,264.53730693506753,4.404419385602583,36.64611588759875,sitting
1420651463663,264.5421540153981,4.404251385786911,36.66085984367241,sitting
1420651463712,264.54051701841803,4.408678237736492,36.668762956677625,sitting
1420651463763,264.53273204957884,4.40641939944044,36.67041635262014,sitting
1420651463812,264.5357686060563,4.4039335011353975,36.6633687167356,sitting
1420651463863,264.5500339791197,4.401323866444122,36.66140292754422,sitting
1420651463913,264.5549590393584,4.39613664064807,36.651563815968245,sitting
1420651463963,264.5532228732542,4.390325498742399,36.65164975962803,sitting
1420651464012,264.55047497435766,4.386313458756865,36.65440762535306,sitting
1420651464063,264.5518264095865,4.389503548421391,36.655154474538676,sitting
1420651464114,264.5518264095865,4.389503548421391,36.655154474538676,sitting
1420651464164,264.56905136743455,4.394272647258173,36.65769803459651,sitting
1420651464214,264.58895902004474,4.398482771470193,36.67302601564069,sitting
1420651464264,264.59799893642116,4.400649166380653,36.6830006941066,sitting
1420651464315,264.6076990855239,4.405753831645111,36.69126071802179,sitting
1420651464364,264.60778025999286,4.407347538342935,36.69692238035984,sitting
1420651464412,264.6134102878182,4.4154512242744275,36.69253304111622,sitting
1420651464463,264.62286533646466,4.418565238009401,36.68183473115385,sitting
1420651464513,264.6246417994762,4.421481728925452,36.694846650729104,sitting
1420651464564,264.6188637455186,4.416413571740622,36.725808761582385,sitting
1420651464612,264.61031430674774,4.409692812897062,36.74422515143506,sitting
1420651464663,264.6085550365319,4.408032278392246,36.752125912404246,sitting
1420651464712,264.6085550365319,4.408032278392246,36.752125912404246,sitting
1420651464763,264.59831780619317,4.404120581968617,36.744214568503246,sitting
1420651464812,264.59283355442375,4.4060262597405515,36.74030074172074,sitting
1420651464863,264.59229352644996,4.393711454863975,36.728783244304395,sitting
1420651464912,264.59378234605094,4.393321508889897,36.74396685191164,sitting
1420651464962,264.5949256166469,4.392590189860083,36.74327715680378,sitting
1420651465012,264.5949146525387,4.403058433587651,36.73633385755764,sitting
1420651465064,264.5978497401237,4.401877918316102,36.72692536930349,sitting
1420651465113,264.58984228774466,4.395942682747586,36.706366929906366,sitting
1420651465164,264.5878318312561,4.396165737893618,36.69572111216828,sitting
1420651465214,264.5878318312561,4.396165737893618,36.69572111216828,sitting
1420651465265,264.5951534507469,4.393390227746916,36.681195327409206,sitting
1420651465313,264.6047123991728,4.38966493884034,36.6773263721503,sitting
1420651465362,264.60858357319927,4.388140560778511,36.68280738404724,sitting
1420651465412,264.6062053440987,4.382787403748943,36.688343402885266,sitting
1420651465462,264.60386855847077,4.378210139310193,36.693094576864524,sitting
1420651465512,264.60145853515627,4.37831088057081,36.69569309877423,sitting
1420651465564,264.6046756707364,4.371455155966023,36.686155674531705,sitting
1420651465612,264.6146619669624,4.365256530545287,36.683509330837225,sitting
1420651465664,264.6201641668053,4.369241799828904,36.694367288960834,sitting
1420651465712,264.631049359145,4.3736567531717405,36.69786165852146,sitting
1420651465762,264.6344143014452,4.377875997518168,36.69678488195564,sitting
1420651465812,264.64080752143803,4.374349772769632,36.69400371445368,sitting
1420651465862,264.64080752143803,4.374349772769632,36.69400371445368,sitting
1420651465912,264.6421828605192,4.378077086811927,36.70400458112291,sitting
1420651465965,264.6472426315458,4.388126580160602,36.711931928663226,sitting
1420651466012,264.66058253997494,4.386287080070189,36.71546388642859,sitting
1420651466063,264.67273894020343,4.3826554060844165,36.712572345892085,sitting
1420651466112,264.6770808450068,4.387532134601624,36.716245104882745,sitting
1420651466163,264.68841384403436,4.393721813882372,36.72520079442823,sitting
1420651466214,264.6986873916879,4.406650786009132,36.74308987851707,sitting
1420651466264,264.71471620713965,4.4102446611806485,36.76599544958569,sitting
1420651466314,264.7115642608275,4.4156217530037765,36.77400388747135,sitting
1420651466362,264.7115642608275,4.4156217530037765,36.77400388747135,sitting
1420651466412,264.7001098157392,4.41553281725793,36.76181916630392,sitting
1420651466462,264.683659849158,4.40630510144103,36.74196273759906,sitting
1420651466513,264.6705254279871,4.39611558831051,36.71517623496037,sitting
1420651466562,264.65595030527925,4.38813336320987,36.70483641085785,sitting
1420651466612,264.6405437399349,4.385378047611653,36.70987388634155,sitting
1420651466662,264.6343150539372,4.373899967786419,36.702051196175454,sitting
1420651466712,264.6379079505727,4.368639474293366,36.70857732079191,sitting
1420651466762,264.6372413878647,4.357125610584705,36.70838925569106,sitting
1420651466812,264.613374690538,4.352412284421786,36.71560528037567,sitting
1420651466863,264.59879215218047,4.363244564566637,36.713318487724315,sitting
1420651466912,264.6050901271091,4.367134932211905,36.71198125064057,sitting
1420651466962,264.6050901271091,4.367134932211905,36.71198125064057,sitting
1420651467012,264.62216356281687,4.369011316263389,36.72457472108302,sitting
1420651467062,264.6238249686246,4.360346475214747,36.76405136105895,sitting
1420651467112,264.6246529805348,4.359588339080723,36.79677544149923,sitting
1420651467162,264.6145378512293,4.365052247783236,36.789198112307275,sitting
1420651467212,264.6069235838472,4.369563413950482,36.760179851195225,sitting
1420651467262,264.61314570915437,4.361739584271102,36.74581258656482,sitting
1420651467313,264.6201720980625,4.358376998323869,36.74573848481984,sitting
1420651467362,264.6239258974453,4.363283297344317,36.75151192717522,sitting
1420651467412,264.6126154232878,4.364050782368141,36.74855581426378,sitting
1420651467462,264.6126154232878,4.364050782368141,36.74855581426378,sitting
1420651467512,264.61122439180326,4.352073604650558,36.72830716134025,sitting
1420651467562,264.6080388911549,4.350920431783269,36.7216366890367,sitting
1420651467613,264.6089019472695,4.348848024973825,36.699493141829954,sitting
1420651467662,264.60527396516716,4.346199089378737,36.681576882974035,sitting
1420651467712,264.6001346386522,4.354894216762902,36.67819915256399,sitting
1420651467762,264.5979608020371,4.360788022705553,36.69560915933846,sitting
1420651467812,264.60574909025695,4.363307118548633,36.699896039589596,sitting
1420651467862,264.6047472604153,4.362144715815621,36.70771679301983,sitting
1420651467915,264.5891148752203,4.369705351973954,36.711304518394904,sitting
1420651467963,264.57955522373265,4.374148884501737,36.69981582600282,sitting
1420651468012,264.57955522373265,4.374148884501737,36.69981582600282,sitting
1420651468063,264.5854824917016,4.377648703621431,36.6944670511562,sitting
1420651468113,264.58656165882337,4.374947929927346,36.68105464322483,sitting
1420651468162,264.5784024569615,4.369141038142719,36.67657184468442,sitting
1420651468213,264.5699659247322,4.364459584647164,36.66881573994133,sitting
1420651468264,264.56468817909666,4.361545775065311,36.65494464981686,sitting
1420651468313,264.5714522927793,4.3527553585295955,36.642062647786126,sitting
1420651468364,264.57338517372943,4.353441122930349,36.639665781421016,sitting
1420651468413,264.57387587930424,4.351839656141903,36.64672900756371,sitting
1420651468462,264.57675208567827,4.351031360054435,36.64246014763662,sitting
1420651468513,264.5802299290498,4.34874275172802,36.63262019833403,sitting
1420651468563,264.5802299290498,4.34874275172802,36.63262019833403,sitting
1420651468612,264.58017069524357,4.348176452257324,36.62329504278495,sitting
1420651468663,264.58584006862185,4.342653554282961,36.6248742426407,sitting
1420651468714,264.59188108149215,4.3393970708441225,36.6324836572719,sitting
1420651468764,264.60768556654455,4.338484717224752,36.63472661296542,sitting
1420651468812,264.6115672118156,4.344489964783309,36.65659781894008,sitting
1420651468862,264.61169770705897,4.3449317567169246,36.67079235743588,sitting
1420651468912,264.6183221132182,4.351418743014478,36.68584063521388,sitting
1420651468962,264.6267794316606,4.35304983179034,36.6954811401439,sitting
1420651469012,264.6293879499705,4.3497547277813275,36.690961407628286,sitting
1420651469062,264.6293879499705,4.3497547277813275,36.690961407628286,sitting
1420651469114,264.633623126875,4.355704564119665,36.68779912057736,sitting
1420651469162,264.64033260719606,4.369520742963055,36.689543212629204,sitting
1420651469212,264.6507408445585,4.36991870321095,36.70303508544686,sitting
1420651469262,264.6527748514859,4.371438748743818,36.71976484072143,sitting
1420651469312,264.64661612381644,4.371382828040334,36.72615892217218,sitting
1420651469363,264.6296424267981,4.363538907464996,36.72389017723316,sitting
1420651469413,264.61385346840825,4.350050518492455,36.7217270165974,sitting
1420651469464,264.59859219652105,4.345130864638128,36.710527105160246,sitting
1420651469512,264.58687600362595,4.3381984734659635,36.69625914719609,sitting
1420651469562,264.5839462882779,4.335767027680149,36.68961578721729,sitting
1420651469613,264.5762140417788,4.329684416120008,36.68305284152041,sitting
1420651469663,264.5578901025269,4.3246329549042555,36.68070855569155,sitting
1420651469713,264.5578901025269,4.3246329549042555,36.68070855569155,sitting
1420651469763,264.5451667669894,4.320554171843616,36.6859373214069,sitting
1420651469814,264.5426483712171,4.326274633445918,36.687326173053975,sitting
1420651469863,264.5351209976583,4.324711357363313,36.67838805845498,sitting
1420651469912,264.527326244011,4.325902532493235,36.67558173915443,sitting
1420651469962,264.5186476762649,4.3307589278465795,36.67260292444121,sitting
1420651470012,264.509455279895,4.332556422353222,36.66667100602287,sitting
1420651470062,264.50489307858265,4.337985558378825,36.66870750898772,sitting
1420651470112,264.50512391359234,4.3413190395288614,36.670075174905755,sitting
1420651470162,264.50552884901015,4.337470384312991,36.67432690264632,sitting
1420651470213,264.50552884901015,4.337470384312991,36.67432690264632,sitting
1420651470262,264.50179037038447,4.332498663484941,36.671944720178935,sitting
1420651470312,264.49188165573923,4.325580012718075,36.660619956744476,sitting
1420651470363,264.48498896932637,4.325387300012003,36.66195296743786,sitting
1420651470412,264.4862951840442,4.3253098690765475,36.66138093569809,sitting
1420651470462,264.4855111415613,4.328319677784522,36.65712503149487,sitting
1420651470513,264.4850443479518,4.330715744187492,36.663636684185434,sitting
1420651470562,264.4780457882092,4.328429563607839,36.67330833410313,sitting
1420651470612,264.4752040968971,4.323993169370816,36.682938749215545,sitting
1420651470662,264.4687429370659,4.326472498631741,36.68602989508236,sitting
1420651470712,264.46653372160404,4.3197176114897555,36.67565877301412,sitting
1420651470763,264.46653372160404,4.3197176114897555,36.67565877301412,sitting
1420651470814,264.4598969484377,4.314474753829495,36.663464053908534,sitting
1420651470862,264.4507573672636,4.316731043676036,36.653764877168044,sitting
1420651470912,264.4526706501642,4.31551397367153,36.63966550243485,sitting
1420651470962,264.4560983198966,4.319283030232327,36.624184726318845,sitting
1420651471013,264.46135183288084,4.320647117207722,36.61201642314063,sitting
1420651471063,264.46627348054227,4.32635930029957,36.607416081124384,sitting
1420651471112,264.47769451650487,4.331966026605613,36.60301214527435,sitting
1420651471162,264.48917302397535,4.338156557894372,36.59571339038042,sitting
1420651471212,264.5042762513991,4.351159036983115,36.611807246417975,sitting
1420651471262,264.51394220925187,4.368085578922716,36.632383060148825,sitting
1420651471312,264.51394220925187,4.368085578922716,36.632383060148825,sitting
1420651471362,264.55913439451064,4.398762452371613,36.664584620768125,sitting
1420651471411,264.634332525911,4.438566212296478,36.73851391945183,sitting
1420651471462,264.73248745514206,4.501570924166704,36.816193406537664,sitting
1420651471512,264.81147783097555,4.531009682337413,36.891654119903556,sitting
1420651471563,264.8910482919646,4.5928013994147685,36.928961722456734,sitting
1420651471612,264.97619026293984,4.648594557573872,37.01490124447983,sitting
1420651471663,265.03234642584886,4.695472585319819,37.07322785779593,sitting
1420651471712,265.04732325603044,4.695571173265405,37.080231817301645,sitting
